3.662039556557284413e+03,3.659289556557319884e+03
3.662862120657468495e+03,3.660461920706814453e+03
3.664081082355422950e+03,3.661908490206838906e+03
3.665451774732966442e+03,3.663445468514210006e+03
3.666912478950527202e+03,3.665034489615564326e+03
3.668435142782777802e+03,3.666658900307040767e+03
3.670003951125444473e+03,3.668309610913904180e+03
3.671608985895480600e+03,3.669981006459704076e+03
3.673243547348825814e+03,3.671669324859095468e+03
3.674902861256855886e+03,3.673371896194764304e+03
3.676583338839201588e+03,3.675086746058237168e+03
3.678282255477713534e+03,3.676812377892546010e+03
3.679997483465571349e+03,3.678547606981520858e+03
3.681727255983597843e+03,3.680291499214030409e+03
3.683470204608915537e+03,3.682043287304697515e+03
3.685225188029121909e+03,3.683802347054381244e+03
3.686991207121198386e+03,3.685568157192176841e+03
3.688767424250829663e+03,3.687340273515573699e+03
3.690553222140154958e+03,3.689118338730052983e+03
3.692347944245616418e+03,3.690902030377145820e+03
3.694151075513302203e+03,3.692691083703716686e+03
3.695962193826807379e+03,3.694485273114429219e+03
3.697780934248885387e+03,3.696284405856178182e+03
3.699606947614277033e+03,3.698088316310047048e+03
3.701439944716117225e+03,3.699896871637055483e+03
3.703279678937944027e+03,3.701709962353758328e+03
3.705125937992925628e+03,3.703527493623952523e+03
3.706978540965664706e+03,3.705349391621536142e+03
3.708837335414464178e+03,3.707175603956181931e+03
3.710702194915887048e+03,3.709006102273857323e+03
3.712573020981695663e+03,3.710840870350121804e+03
3.714449732822957230e+03,3.712679911320533847e+03
3.716332268035619563e+03,3.714523248753090229e+03
3.718220628815628970e+03,3.716370922669168067e+03
3.720114793509440915e+03,3.718222991308965902e+03
3.722014797057776377e+03,3.720079554720674878e+03
3.723920680938157602e+03,3.721940721632695386e+03
3.725832543593343416e+03,3.723806639885759978e+03
3.727750501751336742e+03,3.725677495453252959e+03
3.729674727879381862e+03,3.727553514226475272e+03
3.731605439246422975e+03,3.729434989897524247e+03
3.733542918001842281e+03,3.731322267132176421e+03
3.735487545464335199e+03,3.733215810018463799e+03
3.737439805922749201e+03,3.735116184753620018e+03
3.739400343905925183e+03,3.737024141123371919e+03
3.741370040491893633e+03,3.738940682062837368e+03
3.743350162442440251e+03,3.740867212077588192e+03
3.745342617396839159e+03,3.742805744349119777e+03
3.747350627610973788e+03,3.744759399915152699e+03
3.749380792221944830e+03,3.746733052335088360e+03
3.751458319710383876e+03,3.748708319710420255e+03
