5.090054307889428173e+02,5.084954307889460665e+02
5.090454307889431220e+02,5.085354307889473944e+02
5.090854307889432562e+02,5.085754307909522822e+02
5.091254307889450388e+02,5.086154309060074752e+02
5.091654307891902818e+02,5.086554324240016740e+02
5.092054307974001972e+02,5.086954417405427193e+02
5.092454309124864835e+02,5.087354779829497602e+02
5.092854318202111585e+02,5.087755828146416093e+02
5.093254366037694467e+02,5.088158298029569551e+02
5.093654553621469745e+02,5.088563311868213646e+02
5.094055141530082551e+02,5.088972408742855009e+02
5.094456687596400570e+02,5.089387535128814193e+02
5.094860221981326163e+02,5.089811001054382587e+02
5.095267429801890557e+02,5.090245407779307243e+02
5.095680796769713083e+02,5.090693560322872031e+02
5.096103688763935793e+02,5.091158366241213002e+02
5.096540308829747232e+02,5.091642738043064469e+02
5.096995559086191179e+02,5.092149492274552927e+02
5.097474770987437296e+02,5.092681263945218006e+02
5.097983372088459646e+02,5.093240427612806798e+02
5.098526511045362213e+02,5.093829034395978397e+02
5.099108685749548613e+02,5.094448763399347513e+02
5.099733409034026863e+02,5.095100885124833781e+02
5.100403029466801854e+02,5.095786246039331218e+02
5.101118567037452749e+02,5.096505260893968057e+02
5.101879725836806188e+02,5.097257919470628735e+02
5.102685008883842102e+02,5.098043804913007193e+02
5.103531903308819437e+02,5.098862123700876054e+02
5.104417127472776201e+02,5.099711741119830322e+02
5.105336903684951722e+02,5.100591224639729262e+02
5.106287243603474622e+02,5.101498894726327080e+02
5.107264157580488018e+02,5.102432875737977156e+02
5.108263864351632151e+02,5.103391147863999322e+02
5.109282915079551799e+02,5.104371602138519961e+02
5.110318259810322843e+02,5.105372090712778572e+02
5.111367271476535166e+02,5.106390475486203400e+02
5.112427729480717176e+02,5.107424672493608000e+02
5.113497770997454381e+02,5.108472687701423069e+02
5.114575839208141588e+02,5.109532649696914177e+02
5.115660625807906854e+02,5.110602830323348371e+02
5.116751023454112328e+02,5.111681661064478703e+02
5.117846086304376172e+02,5.112767737857316206e+02
5.118945001774845878e+02,5.113859820463154620e+02
5.120047069429685962e+02,5.114956824550677652e+02
5.121151684443958629e+02,5.116057807905574464e+02
5.122258324366658826e+02,5.117161955000760258e+02
5.123366536830527593e+02,5.118268559264889177e+02
5.124475928917321426e+02,5.119377007530843002e+02
5.125586157668684564e+02,5.120486762443067619e+02
5.126696919720598089e+02,5.121597345094842240e+02
5.127807948795590391e+02,5.122707948795624588e+02
