j,k,0,1
0,0,1.0000000000000784,0.9999999999999991
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.3435518900583049,0.5062834332735642
1,1,0.4577627656367948,0.28793569646665235
1,2,0.12443443408592204,0.10237148924611732
1,3,0.041318667787087385,0.043694632261964315
1,4,0.016635853670712384,0.022127108925711778
1,5,0.007599625320064004,0.01251072131741841
1,6,0.0037920482762161417,0.007633406706463072
1,7,0.0020201820881153854,0.00492371251389995
1,8,0.0011315879860042044,0.0033134718480734566
1,9,0.0006596079367552808,0.002305596269919229
1,10,0.0003968520720555339,0.0016473840007355945
1,11,0.00024513806685395715,0.0012035101274461605
1,12,0.00015477775283412998,0.0008954204146902564
1,13,9.944772232406602e-05,0.000676446701288607
1,14,6.489442937949388e-05,0.00051760073681567
1,15,4.2879714044165e-05,0.00040070416510586593
1,16,2.862519737954111e-05,0.00031295656028124753
1,17,1.9281962048266596e-05,0.00024650954286919123
1,18,1.3075789204685936e-05,0.00019554755412338717
1,19,8.918402533396513e-06,0.00015597624139646388
1,20,6.108109709079901e-06,0.00012510280946040976
1,21,4.1958328654477355e-06,0.00010072904467506255
1,22,2.8863404448071643e-06,8.137166791936263e-05
1,23,1.9891307207649917e-06,6.593402830417648e-05
1,24,1.3673254932950504e-06,5.351621032505698e-05
1,25,9.400262977424173e-07,4.351126869957848e-05
1,26,6.438654722999604e-07,3.538207473395233e-05
1,27,4.3913999758182205e-07,2.8789675021537268e-05
1,28,2.9806665833356223e-07,2.339607335163096e-05
1,29,2.008804410086426e-07,1.8995306107055377e-05
1,30,1.342449852712533e-07,1.5385325287129697e-05
1,31,8.876980134672866e-08,1.2423399463769215e-05
1,32,5.8067479910806406e-08,9.993814369770106e-06
1,33,3.739296057120217e-08,7.998639966913739e-06
1,34,2.3700552294574598e-08,6.3618499797518e-06
1,35,1.4721902935811335e-08,5.0223644040815545e-06
1,36,8.926993353935705e-09,3.927400192866414e-06
1,37,5.268170085574242e-09,3.03669948850292e-06
1,38,3.0032919144835442e-09,2.315750476653445e-06
1,39,1.6453825006679096e-09,1.7357242205055289e-06
1,40,8.574368150094459e-10,1.2738477585704003e-06
1,41,4.2040870597072904e-10,9.101889025280602e-07
1,42,1.9076091284683378e-10,6.284133683887511e-07
1,43,7.832877746516017e-11,4.148680303135839e-07
1,44,2.8176878627828328e-11,2.5776300742997743e-07
1,45,8.444760662986859e-12,1.4704988900935347e-07
1,46,1.9462139565206247e-12,7.387856054278264e-08
1,47,2.9943899314274746e-13,3.025932736047867e-08
1,48,2.3513360044479704e-14,8.580815294456747e-09
1,49,5.216600770819158e-16,1.1279519228527248e-09
1,50,5.08828088442127e-19,2.140703978109627e-11
2,0,0.14486654575332386,0.2961969025275581
2,1,0.3833481624851331,0.31907008075116833
2,2,0.21562221962918554,0.14881994961667855
2,3,0.10812750583897349,0.07783649927476013
2,4,0.05790987007900925,0.04604279239650871
2,5,0.03299569265367085,0.02951288556159515
2,6,0.019762918928994677,0.0200084099368241
2,7,0.01231133701217856,0.014136347221365909
2,8,0.007917711541968008,0.010310515228650383
2,9,0.005225763723035461,0.0077126110554536385
2,10,0.003522398268222239,0.005887310026156355
2,11,0.002417524410199603,0.0045715577913179335
2,12,0.0016836457532160144,0.0036001809976311
2,13,0.0011875582009396879,0.0028694336651302445
2,14,0.0008457560517988535,0.0023100019205419273
2,15,0.0006084251571336204,0.0018768340820985818
