4.429921799341101973e+02,4.427671799341078440e+02
4.432686988096530740e+02,4.430791732604408821e+02
4.435861861392898504e+02,4.434254026811807421e+02
4.439200304777115207e+02,4.437828293238110291e+02
4.442641212777332385e+02,4.441468924745174149e+02
4.446155918361588419e+02,4.445155961256092496e+02
4.449727994545368688e+02,4.448878364762142041e+02
4.453346794065822110e+02,4.452629235639469698e+02
4.457004945609750166e+02,4.456403893138165131e+02
4.460697028429037800e+02,4.460198982237025689e+02
4.464419220634248973e+02,4.464011997466352000e+02
4.468168190504412109e+02,4.467841027764344517e+02
4.471941654089600320e+02,4.471684550167362318e+02
4.475737250821870248e+02,4.475541358856270335e+02
4.479553765106252854e+02,4.479410461872854512e+02
4.483389492910336003e+02,4.483291050633147279e+02
4.487243362040380816e+02,4.487182451987913510e+02
4.491114405326187580e+02,4.491084096080475092e+02
4.495001759582872296e+02,4.494995525755140875e+02
4.498904938978758423e+02,4.498916337383481618e+02
4.502823204871546636e+02,4.502846202822373129e+02
4.506755964025886669e+02,4.506784850923705221e+02
4.510702990127983867e+02,4.510732058072341033e+02
4.514663864447695687e+02,4.514687642749353245e+02
4.518638170546655601e+02,4.518651470279843920e+02
4.522625997033251224e+02,4.522623443327561290e+02
4.526626781420627026e+02,4.526603492330396534e+02
4.530640840950336496e+02,4.530591583170374292e+02
4.534667779132499845e+02,4.534587718802725931e+02
4.538707709995970845e+02,4.538591942155109109e+02
4.542760714741173160e+02,4.542604325636862086e+02
4.546826729829116402e+02,4.546624980257306561e+02
4.550906051171646141e+02,4.550654058936774504e+02
4.554998900585419506e+02,4.554691754629000116e+02
4.559105451141188041e+02,4.558738307046572800e+02
4.563226092207586362e+02,4.562794034250787263e+02
4.567361258665384298e+02,4.566859298907863831e+02
4.571511430627158461e+02,4.570934552930372092e+02
4.575677445095598159e+02,4.575020346586948108e+02
4.579859819072199798e+02,4.579117342638044192e+02
4.584059798671200952e+02,4.583226372499099739e+02
4.588278392128161158e+02,4.587348435851661179e+02
4.592517295022166763e+02,4.591484832024245293e+02
4.596778258646925224e+02,4.595637185905729325e+02
4.601063852494498860e+02,4.599807646570248494e+02
4.605377438316460257e+02,4.603999120980741964e+02
4.609723750652353260e+02,4.608215733007629069e+02
4.614109847262575386e+02,4.612463582440929031e+02
4.618547448382111611e+02,4.616752522136939660e+02
4.623060014359817842e+02,4.621099743005491973e+02
4.627734332939061233e+02,4.625484332939037699e+02
