5.315054536648241310e+02,5.309704536648284829e+02
5.316475529929866752e+02,5.311218062027388669e+02
5.317976503130086030e+02,5.312910401168034014e+02
5.319568382821707928e+02,5.314727535345184606e+02
5.321246971304273075e+02,5.316640112631906732e+02
5.323005965732915001e+02,5.318630240467025487e+02
5.324839198891843353e+02,5.320685873802822243e+02
5.326741202641577502e+02,5.322798362399317966e+02
5.328707095239401497e+02,5.324961209091882210e+02
5.330732727944849785e+02,5.327169371809901577e+02
5.332814459541657470e+02,5.329418838366203772e+02
5.334949089591506208e+02,5.331706351736820579e+02
5.337133830303260993e+02,5.334029229177538127e+02
5.339366269229802811e+02,5.336385231831881129e+02
5.341644135303752137e+02,5.338772474637266896e+02
5.343965598856048018e+02,5.341189357566586295e+02
5.346328916919381982e+02,5.343634515672324596e+02
5.348732521594785112e+02,5.346106781253223517e+02
5.351175129401934782e+02,5.348605151646586364e+02
5.353655545303017789e+02,5.351128767835782583e+02
5.356172617015221249e+02,5.353676895131278570e+02
5.358725388190466674e+02,5.356248910215388150e+02
5.361313047957581830e+02,5.358844284993073188e+02
5.363934825911509279e+02,5.361462586299296618e+02
5.366590048949666425e+02,5.364103458731427736e+02
5.369278062351993412e+02,5.366766624381982638e+02
5.371998443719755869e+02,5.369451878689549176e+02
5.374750768032459973e+02,5.372159091866939207e+02
5.377534622306659458e+02,5.374888198576741161e+02
5.380349706719672440e+02,5.377639201248950940e+02
5.383195828395713534e+02,5.380412182314383926e+02
5.386072848305501566e+02,5.383207286233624700e+02
5.388980681591270923e+02,5.386024738302842252e+02
5.391919283685930395e+02,5.388864852314766267e+02
5.394888695309163040e+02,5.391728025677215328e+02
5.397889132101967107e+02,5.394614757332415138e+02
5.400920765405969632e+02,5.397525664368772595e+02
5.403983910507239443e+02,5.400461493215052542e+02
5.407079037001136612e+02,5.403423144574929893e+02
5.410206647667806692e+02,5.406411705927941966e+02
5.413367449712092139e+02,5.409428495544367479e+02
5.416562328826062185e+02,5.412475109294877029e+02
5.419792346280107722e+02,5.415553519842507058e+02
5.423058879029912305e+02,5.418666173009933118e+02
5.426363681674143891e+02,5.421816182936840960e+02
5.429709021177596924e+02,5.425007620285070971e+02
5.433098008910874341e+02,5.428245991734681866e+02
5.436535086999084569e+02,5.431539147285179752e+02
5.440027271883104731e+02,5.434899182140803759e+02
5.443587652736046039e+02,5.438346819016320524e+02
5.447252520326500189e+02,5.441902520326541435e+02
