j,k,0,1
0,0,0.999999999999988,0.999999999999996
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.7902674114778132,0.9302755537469497
1,1,0.11994198307494375,0.027098259428787012
1,2,0.025779397064321665,0.006957089630884409
1,3,0.013015042034013753,0.003774407632635265
1,4,0.008084118629851079,0.002474187215112325
1,5,0.005603854215466244,0.0017913980035074272
1,6,0.00416549683362433,0.0013809836963907074
1,7,0.0032308335510098833,0.0011099321472909677
1,8,0.002611288824514742,0.0009224146518722379
1,9,0.0021476131313695403,0.0007834554831730998
1,10,0.001810147222795519,0.0006793958811939112
1,11,0.0015807560081132405,0.0006015814291439816
1,12,0.001355550279884974,0.0005351003164139826
1,13,0.0012023406629086027,0.0004844612552827468
1,14,0.0010697587743390188,0.00044196866884523364
1,15,0.0009772744304366783,0.00040850384656363256
1,16,0.0008719030314540492,0.0003775575782912765
1,17,0.0008098795202459222,0.0003544904212323842
1,18,0.0007329794793440313,0.00033193908348934966
1,19,0.000688975734572684,0.00031586294863513803
1,20,0.0006440918200956731,0.00030048030065551784
1,21,0.0005964474976323144,0.00028684729395482046
1,22,0.0005623097643272091,0.00027628256556410253
1,23,0.0005320491993923932,0.0002668147254374323
1,24,0.0005052637626594644,0.00025890396392177204
1,25,0.00048157571133621143,0.0002524812171159541
1,26,0.0004606315494578791,0.0002472261313527475
1,27,0.00044210183607135654,0.00024326368433020385
1,28,0.000429815192526639,0.00024038341199020453
1,29,0.0004137926115144441,0.00023824620724825047
1,30,0.0003992238546324184,0.00023711737438847163
1,31,0.0003876423904023271,0.00023710318970714947
1,32,0.0003834113394048036,0.00023891411670110598
1,33,0.00037510542774282226,0.0002412173293038671
1,34,0.0003673038038491636,0.00024460685030372573
1,35,0.00036230783293271474,0.00024989936222157683
1,36,0.00036488606061916835,0.00025717740108907784
1,37,0.0003589481437102864,0.00026554880929357925
1,38,0.00036345139942764584,0.00027695377745748807
1,39,0.00035920418743122593,0.0002904939559339963
1,40,0.0003695885490842973,0.0003086198202407504
1,41,0.0003757183122082092,0.0003310870512819779
1,42,0.000382399955429568,0.00035987664343454574
1,43,0.0003973781416476341,0.000398206350826757
1,44,0.0004158817599569291,0.0004502846864681689
