j,k,0,1
0,0,0.999999999999988,0.999999999999998
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.9639319517262324,0.9790241352221629
1,1,0.009843488682274892,0.0006774075674439599
1,2,0.0018674994968384678,0.000144936448934409
1,3,0.0009812223555611271,7.885474774580978e-05
1,4,0.0006379666195259139,5.240637231670995e-05
1,5,0.00045993359950100487,3.852063481501723e-05
1,6,0.0003539081831615078,3.012369251942983e-05
1,7,0.0002877182935106053,2.4697660750867287e-05
1,8,0.00023831088262548245,2.0777029400517473e-05
1,9,0.00020330162437031708,1.7943157438470024e-05
1,10,0.00018038806813104407,1.5896912960856892e-05
1,11,0.00015598878318087668,1.4129095272940798e-05
1,12,0.00014668915374697064,1.295798583759782e-05
1,13,0.00012856406986451116,1.1789666903724975e-05
1,14,0.00011923789532177762,1.0935430082754766e-05
1,15,0.00011092649651783553,1.0229508117397467e-05
1,16,0.00010357732914367042,9.632089511873154e-06
1,17,9.714005424148906e-05,9.143110605206452e-06
1,18,9.495384305712438e-05,8.768221415494195e-06
1,19,9.041704115084477e-05,8.453803606542907e-06
1,20,8.353103070223272e-05,8.056475952608653e-06
1,21,8.003492416394078e-05,7.8391853615174e-06
1,22,8.446254224021659e-05,7.781493480075077e-06
1,23,7.673757854957566e-05,7.534048511796433e-06
1,24,7.348791279008238e-05,7.376277910910842e-06
1,25,7.913066761555245e-05,7.444194278874521e-06
1,26,7.35582637542538e-05,7.327607028004976e-06
1,27,7.124710828982985e-05,7.2708946057077265e-06
1,28,7.655341854660671e-05,7.41352600806914e-06
1,29,7.42182423001397e-05,7.448465878567957e-06
1,30,7.270915733213762e-05,7.480829209079836e-06
1,31,7.432003082625865e-05,7.677949948916781e-06
1,32,7.865563297489183e-05,7.897723411856837e-06
1,33,7.889286338234862e-05,8.127733756634891e-06
1,34,8.000649574752126e-05,8.40485311436091e-06
1,35,8.302358222406514e-05,8.77540786377779e-06
1,36,8.63663045779949e-05,9.232509299515288e-06
1,37,9.174873603558023e-05,9.818076911437834e-06
1,38,9.834171389565991e-05,1.0518723774477942e-05
1,39,0.00010009235378947497,1.1294058460842953e-05
1,40,0.00011494019784787992,1.249193325375979e-05
1,41,0.00012095825707997278,1.3798290384070609e-05
1,42,0.000135235166341844,1.56225941047118e-05
1,43,0.00015667593259154004,1.8152500158965956e-05
1,44,0.00017894072093105944,2.1551814766536903e-05
1,45,0.00021838713656974944,2.6789968782565427e-05
1,46,0.0002784784232567875,3.5206600966832675e-05
1,47,0.0003819551258548959,5.077076656258354e-05
1,48,0.000619793642114535,8.794772362699782e-05
1,49,0.0018955899913624104,0.0003406335449103692
1,50,0.014248742648342862,0.018990575869871386
2,0,0.9377073921347493,0.9584966823803814
2,1,0.013104957888016727,0.0009824163616714177
2,2,0.0026373838956476807,0.00021333271980084103
2,3,0.0014072268512188208,0.00011663265987736472
2,4,0.0009208309946775711,7.778423314069643e-05
2,5,0.0006699659927358801,5.7345254704650404e-05
2,6,0.0005219479582662111,4.4958305972949064e-05
2,7,0.00042202563114854437,3.693903494249411e-05
2,8,0.0003549427621449812,3.1144269180239356e-05
2,9,0.00030415234118470573,2.6952649519535408e-05
2,10,0.00026570701542522637,2.3912874054837216e-05
2,11,0.00024029194205324884,2.1303597193783058e-05
2,12,0.00021643454567829912,1.9545665860788243e-05
2,13,0.00019493200205759632,1.7836822913470866e-05
2,14,0.00018132546118400974,1.656498728664278e-05
2,15,0.00016916121975682925,1.551797161309511e-05
2,16,0.00015837535805304868,1.4635389721135166e-05
2,17,0.000148906315020837,1.3915927478397706e-05
2,18,0.00014069484797497723,1.3354012210223034e-05
2,19,0.00014405142610040612,1.2889269398095984e-05
2,20,0.00012944530201902866,1.231792721186172e-05
2,21,0.00012384206125433847,1.2009685278966322e-05
