j,k,0,1
0,0,1.0000000000000056,0.9999999999999972
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.7729206168950726,0.8950599098997819
1,1,0.13128765460859737,0.04760403872659879
1,2,0.028513561723499243,0.012115451277406066
1,3,0.014306980284511371,0.006483880642803103
1,4,0.008852223723838754,0.004204158105197174
1,5,0.006112104778798059,0.0030131991032596563
1,6,0.004516916843720459,0.0023003832498730958
1,7,0.0034894158701346003,0.0018325459046237705
1,8,0.0027869763237789247,0.0015072242259819748
1,9,0.002329671881755128,0.0012770905779177337
1,10,0.0019269841539905166,0.001094026646806286
1,11,0.0016803305160955297,0.0009625600952121332
1,12,0.0014236304669059013,0.0008478345680731422
1,13,0.001288990593193732,0.0007666339570710559
1,14,0.0011227816327451638,0.0006914746005096545
1,15,0.0010125958089424265,0.0006336905473625835
1,16,0.0009165337961474501,0.0005843016317791134
1,17,0.0008332279377457689,0.0005419687051878306
1,18,0.0007735697616108352,0.0005073861892346144
1,19,0.0007154301511879194,0.0004779318253630307
1,20,0.0006484795915545562,0.00044928928548305556
1,21,0.0006175931084959961,0.000428648522061139
1,22,0.0005808893607081585,0.00040951460749825004
1,23,0.0005302477752438782,0.00039143097065699804
1,24,0.0005306614232484483,0.0003798707796787049
1,25,0.0004729888153139622,0.00036441394799014413
1,26,0.00047495865182705207,0.00035681156585054617
1,27,0.000438731631820308,0.0003459728561640763
1,28,0.00042554881439804774,0.0003400832566395782
1,29,0.0004170707730718989,0.00033496177421060274
1,30,0.00039097447913505443,0.0003299341229618023
1,31,0.0003849829525320396,0.00032756481041247955
1,32,0.00038086985585054727,0.0003270527766223902
1,33,0.00036373251223181596,0.00032641474066186465
1,34,0.00035770058131090454,0.00032826875701856426
1,35,0.00035182360506082905,0.000331772345583241
1,36,0.0003461707215070375,0.0003369379412541322
1,37,0.00035106286401776355,0.0003451106800953748
1,38,0.00033684405289786566,0.0003542626858408374
1,39,0.0003462618385376384,0.00036750740586612206
1,40,0.0003433425690112984,0.0003836859003446064
1,41,0.0003495191189337235,0.0004053309113609127
1,42,0.0003517124479535668,0.0004323543196520845
1,43,0.00036183198955941863,0.0004684351102063199
1,44,0.00037382419158539596,0.0005170262564088823
1,45,0.0003913950944603926,0.0005843152815277241
1,46,0.0004141455933968718,0.0006835445200149934
1,47,0.00044854953370583643,0.0008438081912563772
1,48,0.0005015252801918069,0.0011491303581425642
