2.716877937914127301e+02,2.715777937914144786e+02
2.718272875957139263e+02,2.717521303324440964e+02
2.719883259649723186e+02,2.719465193116258774e+02
2.721611499169365516e+02,2.721482743337067518e+02
2.723421410316074116e+02,2.723545530983722642e+02
2.725293724517609917e+02,2.725640594967049424e+02
2.727216386472268255e+02,2.727760598081267744e+02
2.729181274059369571e+02,2.729900872026235561e+02
2.731182497541049088e+02,2.732058213189641265e+02
2.733215667191162765e+02,2.734230306077415662e+02
2.735277298372588461e+02,2.736415410275517957e+02
2.737364784194926983e+02,2.738612181996286381e+02
2.739475936102370497e+02,2.740819557221455511e+02
2.741608784403105687e+02,2.743036677114038753e+02
2.743761980133749034e+02,2.745262843934793864e+02
2.745934231662171783e+02,2.747497480792259807e+02
2.748124501552981656e+02,2.749740108066446282e+02
2.750331715105165244e+02,2.751990321198000515e+02
2.752555315191838190e+02,2.754247789101571584e+02
2.754794432656626100e+02,2.756512224221103793e+02
2.757048582135617494e+02,2.758783392970663044e+02
2.759317330192037048e+02,2.761061100172258875e+02
2.761600201879392671e+02,2.763345187208995526e+02
2.763896831885816709e+02,2.765635524342869758e+02
2.766206930605592902e+02,2.767932012222331082e+02
2.768530259042635748e+02,2.770234579089959652e+02
2.770866627159405198e+02,2.772543178782382824e+02
2.773215891938831987e+02,2.774857790083091231e+02
2.775577955028193742e+02,2.777178416334625126e+02
2.777952760093518236e+02,2.779505085350814397e+02
2.780340290451947567e+02,2.781837850714403544e+02
2.782740566499031729e+02,2.784176793608075400e+02
2.785153673863841277e+02,2.786522021952299042e+02
2.787579859842562087e+02,2.788873688151313672e+02
2.790019113479656312e+02,2.791231955788111918e+02
2.792471878869300213e+02,2.793597060321875460e+02
2.794938344377140425e+02,2.795969257800078367e+02
2.797418937389366533e+02,2.798348876482716037e+02
2.799914118296125025e+02,2.800736306208336259e+02
2.802424592178074363e+02,2.803132040999300898e+02
2.804950985747050822e+02,2.805536652759432172e+02
2.807494219714695305e+02,2.807950868384107252e+02
2.810055483748426468e+02,2.810375611002297092e+02
2.812636147720334066e+02,2.812812041564688457e+02
2.815238089721772212e+02,2.815261693501348645e+02
2.817863742285782109e+02,2.817726649179701326e+02
2.820516494623140034e+02,2.820209863372025438e+02
2.823201312139420338e+02,2.822715801737853099e+02
2.825926313426080014e+02,2.825251982025932307e+02
2.828707259778792604e+02,2.827833331048491914e+02
2.831598854362811721e+02,2.830498854362829775e+02
