j,k,0,1
0,0,1.0000000000000566,0.9999999999999998
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.3295536876958782,0.4894757969882666
1,1,0.4715628461348775,0.30064399044766843
1,2,0.12839434523861426,0.10778139234750002
1,3,0.04080559528875819,0.044875689557079226
1,4,0.015690260185787532,0.022163194715373466
1,5,0.006856736667572059,0.012242948515802234
1,6,0.0032802740854160806,0.007309385479503216
1,7,0.0016787126623631983,0.0046190053182731915
1,8,0.0009048046442356271,0.0030482455344216174
1,9,0.0005080963448369591,0.0020809675542791365
1,10,0.00029495815404848946,0.0014601691199049467
1,11,0.0001759206102333298,0.0010477023425748497
1,12,0.00010730312067040128,0.000765838844298177
1,13,6.6688046113162e-05,0.0005686161335064412
1,14,4.2085322830138796e-05,0.0004277986115400625
1,15,2.6908974806730596e-05,0.0003254787976762923
1,16,1.7395259405242314e-05,0.0002499973718332558
1,17,1.1338675990577488e-05,0.00019360960760636352
1,18,7.443426908897161e-06,0.00015099841026386062
1,19,4.915810432527932e-06,0.00011843158138398846
1,20,3.258009733232148e-06,9.33683186524983e-05
1,21,2.166649925843661e-06,7.389079012526223e-05
1,22,1.4411779087651015e-06,5.868433209663136e-05
1,23,9.604844634106996e-07,4.670148208752985e-05
