j,k,0,1
0,0,1.0000000000000182,1.0
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.8863233873465107,0.9670245981706417
1,1,0.05830214456494654,0.007210771663378843
1,2,0.011827540374949463,0.0017173795696904513
1,3,0.006082679696122211,0.0009365459389028808
1,4,0.003912187078370134,0.0006233295449729043
1,5,0.0027329182169054797,0.00045383611217518716
1,6,0.002104417591823816,0.0003558228002799371
1,7,0.001643880252226924,0.0002874309918893816
1,8,0.001370233306672659,0.00024281586784493666
1,9,0.0011363239027828492,0.00020721349279360403
1,10,0.0010069711444839913,0.00018370971832431935
1,11,0.0008549352832060998,0.00016190067243149442
1,12,0.0007617931723001756,0.0001461841391596791
1,13,0.0006803752385455386,0.00013344573701211987
1,14,0.0006483541418796312,0.00012458795900565481
1,15,0.0005708004111695758,0.00011452161615307566
1,16,0.0005060214579264951,0.00010601146770148777
1,17,0.0005172303537441776,0.0001031641546477015
1,18,0.00044754153554520993,9.508768335280302e-05
1,19,0.00043745915637898806,9.261650028083654e-05
1,20,0.00041100026341330155,8.804439570452091e-05
1,21,0.00039420162844274625,8.593076035240521e-05
1,22,0.0003674493597450024,8.201802839800405e-05
1,23,0.00037514282637597044,8.21267104658708e-05
1,24,0.0003247468057662752,7.752520176953083e-05
1,25,0.0003698982100556558,7.994807189263894e-05
1,26,0.0002985191229826459,7.544280628497063e-05
1,27,0.0003511460304883872,7.80795974771748e-05
1,28,0.0002944569777015583,7.525086862473654e-05
1,29,0.0003289117258397223,7.755918105785258e-05
1,30,0.00029471361607012975,7.636549521548936e-05
1,31,0.00032348673143446985,7.898047449293387e-05
1,32,0.0002857357389610378,7.826289487872175e-05
1,33,0.00033684122645559743,8.274882209907206e-05
1,34,0.0002968116680863242,8.257281143246916e-05
1,35,0.00030947268988921507,8.635255400386727e-05
1,36,0.00033372300480902066,9.078778844713334e-05
1,37,0.00033026041742082444,9.464078023618807e-05
1,38,0.00033814132986240115,0.00010006003279846646
1,39,0.00035149521008101835,0.00010709372872576484
1,40,0.0003857899423878805,0.0001165708660097489
1,41,0.00038356756633184115,0.00012654362958324666
1,42,0.00043211800390266156,0.00014201924073443524
1,43,0.00045703202693583416,0.00016057206974336085
1,44,0.0005204267228713684,0.00018822912716998013
1,45,0.0005794164309331078,0.0002265616701042532
1,46,0.0006996366452032832,0.0002893029108010234
1,47,0.0008640446524687038,0.0003985176544741446
1,48,0.0012081533108136398,0.0006446090266940979
1,49,0.0023576515253918504,0.0019262250872889753
1,50,0.003528814362405879,0.013780083912399616
2,0,0.8309489192579499,0.940853993659526
2,1,0.07457247138746805,0.010290238076844734
2,2,0.01686344146958982,0.0025122426679444563
2,3,0.008937264151495688,0.0013832056849780148
2,4,0.005834996112274218,0.0009265502123743915
2,5,0.004192975957062996,0.0006789170848021973
2,6,0.00322952378712204,0.000534529084814335
2,7,0.0025842004803444856,0.0004340069134992857
2,8,0.0021292870023381445,0.0003678401322585857
2,9,0.0018667721146022368,0.00031535770333730056
2,10,0.0015786689655675375,0.0002801349901606743
2,11,0.0013907676402405765,0.0002480604658338795
2,12,0.0012478684146957938,0.00022464314774823472
2,13,0.0011216822099784144,0.0002057292645708529
2,14,0.0010262503850965896,0.00019223100852733464
2,15,0.001002274064726075,0.00017757717901136107
2,16,0.0008491403815118239,0.0001650207506866438
2,17,0.0008239322817640226,0.00016041501253746706
