3.189694098433074032e+03,3.189169098433098497e+03
3.190245388975085007e+03,3.190010341742040964e+03
3.191040317962913832e+03,3.191002782545952869e+03
3.191933190400076001e+03,3.192042666592253681e+03
3.192885227449443391e+03,3.193109890768061632e+03
3.193878380647814083e+03,3.194195784604103665e+03
3.194902473488401938e+03,3.195295619683971381e+03
3.195950974325443894e+03,3.196406473878183988e+03
3.197019482055065964e+03,3.197526385547148038e+03
3.198104814670350606e+03,3.198653963108508378e+03
3.199204625512816165e+03,3.199788175341829174e+03
3.200317040067641301e+03,3.200928237699524743e+03
3.201440629536261440e+03,3.202073533718550607e+03
3.202574277250504565e+03,3.203223568819088541e+03
3.203716997365386305e+03,3.204377945325723431e+03
3.204868025014573504e+03,3.205536334457898647e+03
3.206026687586501339e+03,3.206698463919040478e+03
3.207192474887633125e+03,3.207864101783223305e+03
3.208364862536284363e+03,3.209033060356031456e+03
3.209543505640247076e+03,3.210205171554453955e+03
3.210728012898947782e+03,3.211380300569460815e+03
3.211918092285894090e+03,3.212558329965075700e+03
3.213113490310520319e+03,3.213739162784791915e+03
3.214313983695670231e+03,3.214922715800795231e+03
3.215519378522948955e+03,3.216108920998955000e+03
3.216729506840091744e+03,3.217297723825788125e+03
3.217944224613549522e+03,3.218489081687118869e+03
3.219163409788281115e+03,3.219682963309537627e+03
3.220386960374535192e+03,3.220879348213002231e+03
3.221614792706920525e+03,3.222078226147415080e+03
3.222846856410535565e+03,3.223279597261600429e+03
3.224083094099421487e+03,3.224483473424507338e+03
3.225323470257438203e+03,3.225689875979181124e+03
3.226567968297897096e+03,3.226898846528027207e+03
3.227816626605037072e+03,3.228110422844882123e+03
3.229069436646131635e+03,3.229324678990269604e+03
3.230326464304301680e+03,3.230541686964699238e+03
3.231587784392731919e+03,3.231761548707228940e+03
3.232853496437145623e+03,3.232984384992210835e+03
3.234123725203131471e+03,3.234210357864439175e+03
3.235398659073711315e+03,3.235439644732213765e+03
3.236678522147223703e+03,3.236672479261618719e+03
3.237963608831776583e+03,3.237909162454247962e+03
3.239254308752487304e+03,3.239150064883288906e+03
3.240551138713331511e+03,3.240395677166485257e+03
3.241854808548200253e+03,3.241646660388509190e+03
3.243166342067231199e+03,3.242903938621946509e+03
3.244487305664386440e+03,3.244168871983436475e+03
3.245820371390878790e+03,3.245443676314677305e+03
3.247171106528159271e+03,3.246732355458752863e+03
3.248561076101011622e+03,3.248036076101036087e+03
