j,k,0,1
0,0,0.9999999999999577,0.9999999999999987
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.37526570529618464,0.5434464502403797
1,1,0.4278785076383071,0.26099044316919023
1,2,0.11538897598471329,0.09081374798494146
1,3,0.041589968074399734,0.04062171110673589
1,4,0.018248739650762794,0.02158183936081518
1,5,0.00905421818796002,0.012761243955595178
1,6,0.004887703414461592,0.008117916760960703
1,7,0.002806265106966258,0.005445315264001765
1,8,0.0016890924298244231,0.0038043519515069445
1,9,0.0010551954145421386,0.0027432942638985214
1,10,0.0006790167965321582,0.0020296207289677314
1,11,0.00044770588014956956,0.0015332636811758744
1,12,0.000301320544985338,0.0011792862203822577
1,13,0.0002062297640002193,0.0009201323914881578
1,14,0.00014309608937421118,0.0007270213782188329
1,15,0.00010060079689910048,0.0005811048358018517
1,16,7.1329373590143e-05,0.00046830482117677323
1,17,5.105862333253993e-05,0.0003807961657612686
1,18,3.678895373437993e-05,0.0003116346333491111
1,19,2.665177200860074e-05,0.00025661729845712403
1,20,1.940274887640887e-05,0.00021242303580093987
1,21,1.4169829369376508e-05,0.0001766610219597276
1,22,1.0374724147567339e-05,0.0001474095098023593
1,23,7.601767862019227e-06,0.00012339854751719498
1,24,5.575486961053261e-06,0.00010357459952174522
1,25,4.0865174519413124e-06,8.710361706519988e-05
1,26,2.9904330390429576e-06,7.335319155657919e-05
1,27,2.1825906106263725e-06,6.182239292527927e-05
1,28,1.5869843771125878e-06,5.2116797314218975e-05
1,29,1.1495469163004838e-06,4.39456764977118e-05
1,30,8.260537525822059e-07,3.6980863664831575e-05
