3.944559422853788533e+02,3.941809422853810929e+02
3.946730859862254874e+02,3.944343067624994319e+02
3.949109559189018910e+02,3.947091093243561204e+02
3.951608843659000172e+02,3.949920604354226725e+02
3.954194177828971419e+02,3.952800854269734714e+02
3.956846658726267378e+02,3.955717648990712974e+02
3.959554185038751939e+02,3.958662887340991006e+02
3.962308455995657823e+02,3.961631382811899016e+02
3.965103435259734965e+02,3.964619559355524530e+02
3.967934557648831060e+02,3.967624822162637201e+02
3.970798200346521867e+02,3.970645215057097630e+02
3.973691543483396345e+02,3.973679223474453011e+02
3.976612296934611095e+02,3.976725646203631186e+02
3.979558413825225216e+02,3.979783512417190536e+02
3.982528386141366923e+02,3.982852032351228786e+02
3.985520910824843668e+02,3.985930553019119884e+02
3.988534768824137018e+02,3.989018531448556359e+02
3.991568892630515393e+02,3.992115510495243598e+02
3.994622723857261235e+02,3.995221116110261050e+02
3.997695314095275876e+02,3.998335025024003357e+02
4.000786083624857952e+02,4.001456974970100191e+02
4.003894580304864803e+02,4.004586748816354884e+02
4.007020412404880290e+02,4.007724171421014603e+02
4.010163148163351821e+02,4.010869101522787332e+02
4.013322501425760152e+02,4.014021433433341031e+02
4.016498244293657081e+02,4.017181093947444310e+02
4.019690205979544544e+02,4.020348040222950772e+02
4.022898271264474488e+02,4.023522259193523496e+02
4.026122378340608634e+02,4.026703767295890088e+02
4.029362516169602486e+02,4.029892610603561138e+02
4.032618726774188644e+02,4.033088866588616384e+02
4.035891108585259417e+02,4.036292646291629467e+02
4.039179775167544335e+02,4.039504093865602954e+02
4.042485099641224906e+02,4.042723407131427393e+02
4.045807226174766811e+02,4.045950800785048500e+02
4.049146635956194586e+02,4.049186574885022196e+02
4.052503708091077215e+02,4.052431058873736447e+02
4.055879055785650849e+02,4.055684670557809568e+02
4.059273333896328495e+02,4.058947905828043758e+02
4.062687413018469442e+02,4.062221388817970364e+02
4.066122264586189772e+02,4.065505845924042205e+02
4.069579091256281913e+02,4.068802196435517544e+02
4.073059489916586244e+02,4.072111605570256643e+02
4.076565300892033292e+02,4.075435541216597812e+02
4.080098960540082658e+02,4.078775940650372149e+02
4.083663602769062209e+02,4.082135434958507858e+02
4.087263599759976387e+02,4.085517760086281669e+02
4.090905135837354578e+02,4.088928569480128772e+02
4.094598018364192740e+02,4.092377389965704424e+02
4.098360400578875442e+02,4.095883213334661264e+02
4.102247886744630705e+02,4.099497886744657080e+02
