j,k,0,1
0,0,0.9999999999999453,0.9999999999999994
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.29348770947364866,0.4450538883309511
1,1,0.5091935007143197,0.33612459036246173
1,2,0.13813810219727732,0.12244953066418568
1,3,0.03807660044948415,0.04710245596963075
1,4,0.01259486996975995,0.021507383953587426
1,5,0.0047612405764431015,0.011045014062403158
1,6,0.001984662074617384,0.006157462259930904
1,7,0.0008904806576407445,0.0036449905910506926
1,8,0.0004231823366155446,0.0022586379735410013
1,9,0.00021047633318857135,0.0014506342869932355
1,10,0.00010862417239146931,0.0009589142335312626
1,11,5.7773416657865684e-05,0.0006489612172760797
1,12,3.1508546594814546e-05,0.0004478754584870104
1,13,1.7540632114772585e-05,0.00031418304855733653
1,14,9.931834480319277e-06,0.00022344447877577515
1,15,5.705345317173592e-06,0.00016078051863655416
1,16,3.313779182536012e-06,0.0001168263944601672
1,17,1.943408923547251e-06,8.55986830918265e-05
1,18,1.1479767222641783e-06,6.315717155457178e-05
1,19,6.816390399365758e-07,4.686458236440248e-05
1,20,4.0613068742224376e-07,3.493377830589906e-05
1,21,2.4256915191865093e-07,2.6136909248848764e-05
1,22,1.4495082678057968e-07,1.9611026908696062e-05
1,23,8.647710644497965e-08,1.473490481295512e-05
1,24,5.1472058698410863e-08,1.10838127888574e-05
1,25,3.0506936117816224e-08,8.336812984842691e-06
1,26,1.797428546332345e-08,6.26477555002151e-06
1,27,1.0509552839348375e-08,4.699169971412008e-06
1,28,6.0891599339802665e-09,3.5155163309455914e-06
1,29,3.4851558862487104e-09,2.618945663422936e-06
1,30,1.9688961967471202e-09,1.9418880342309024e-06
1,31,1.0944931358126611e-09,1.431162924555941e-06
1,32,5.967884878945243e-10,1.0465217241826382e-06
1,33,3.182404107666012e-10,7.582320320306996e-07
1,34,1.654184771707519e-10,5.434057822833056e-07
1,35,8.338307937150431e-11,3.843820421941773e-07
1,36,4.05505043041678e-11,2.675577286027478e-07
1,37,1.8910786270938e-11,1.8279463793599803e-07
1,38,8.383032012302197e-12,1.220432914341284e-07
1,39,3.498605158611472e-12,7.92523062620172e-08
1,40,1.3572521963458064e-12,4.97445834363597e-08
1,41,4.808585605017123e-13,2.991942259258057e-08
1,42,1.5213802443394446e-13,1.70503307605392e-08
1,43,4.163424475296694e-14,9.058567114540615e-09
1,44,9.412211942125867e-15,4.3819224766113806e-09
1,45,1.6412455123040316e-15,1.8604182523495804e-09
1,46,1.978745652109845e-16,6.526369937366438e-10
1,47,1.3704966620954071e-17,1.6971138420715994e-10
1,48,3.8551702479716787e-19,2.6359703776850488e-11
1,49,1.8586319578052137e-21,1.5012960961143765e-12
1,50,2.637498614319261e-22,7.352474522762537e-15
2,0,0.0961689196616702,0.222802046165895
2,1,0.3826584894413597,0.34522675311905476
2,2,0.25872399419538616,0.18090221675357396
2,3,0.12653384985480037,0.09351669209015043
2,4,0.06243500773957083,0.053251412988049
2,5,0.03218860666847499,0.03253242063976395
2,6,0.017328455723761526,0.020926745854948272
2,7,0.00968322323856055,0.014000878025496565
2,8,0.005583722037203172,0.009661502752855601
2,9,0.0033051656732841794,0.0068353013328035835
2,10,0.001999767890894023,0.004935737259470659
2,11,0.0012323351701832887,0.0036249065741162565
2,12,0.0007711377319355024,0.002700748764840699
2,13,0.0004887430560317266,0.002036512776089249
2,14,0.0003131368726069514,0.0015512281440764808
2,15,0.00020230144764892135,0.0011921428260622295
2,16,0.00013163078750119873,0.000922810967317366
2,17,8.615655559234898e-05,0.0007187683279220994
2,18,5.657755886208486e-05,0.0005628728774569479
2,19,3.727523799937696e-05,0.00044260801744172844
2,20,2.4593796390642777e-05,0.0003491869171250467
2,21,1.623023086816297e-05,0.0002762608432829449
2,22,1.0697260559415738e-05,0.00021903184332099554
2,23,7.0410615249609e-06,0.0001737689582924585
2,24,4.615457124093208e-06,0.00013797339036820508
2,25,3.012734362430688e-06,0.00010951671720141576
2,26,1.9548539999483866e-06,8.684174321265772e-05
2,27,1.2590642113757313e-06,6.874393423474088e-05
2,28,8.038620747236273e-07,5.428816814853711e-05
2,29,5.077872820194664e-07,4.2710907811849134e-05
2,30,3.1681133765604123e-07,3.34664253888955e-05
2,31,1.947776420171098e-07,2.6086523543474192e-05
