j,k,0,1
0,0,0.9999999999999751,1.000000000000007
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.5144486464505349,0.7187452999450873
1,1,0.3123996188094604,0.14617337014202034
1,2,0.07872047049339596,0.04620434884514367
1,3,0.034669374050213156,0.02345587157091579
1,4,0.018746483392726464,0.014239018062336148
1,5,0.011362700990739575,0.009553365890698487
1,6,0.0074216861884136755,0.006843163044597184
1,7,0.005107621698018236,0.0051327972761775875
1,8,0.0036632542012857753,0.003990749666708144
1,9,0.002705345116337705,0.0031855925669497425
1,10,0.002048182809434566,0.002599121099710038
1,11,0.0015836660361349102,0.002160369463096551
1,12,0.001243677358805241,0.001821991623859578
1,13,0.0009929718422662132,0.0015585440324252912
1,14,0.0008005353499154328,0.0013465276099364448
1,15,0.0006521145015027387,0.0011743036183496623
1,16,0.0005365781469714861,0.0010340333317030237
1,17,0.00044433421749611075,0.0009165396051195493
1,18,0.00037245128976052145,0.0008197707928248073
1,19,0.0003110574738888237,0.0007351214812261855
1,20,0.0002629665783669632,0.0006645751901615221
1,21,0.00022298529669756038,0.0006035852089839706
1,22,0.00018967270555645386,0.0005505409689319909
1,23,0.00016182809990508457,0.0005042228655972471
1,24,0.00013845915324214744,0.0004637061006215488
1,25,0.00011875219191797746,0.00042800433322944556
1,26,0.00010204493860855701,0.0003963163473547699
1,27,8.78019336648998e-05,0.0003682864765614882
1,28,7.559271874947807e-05,0.0003431048737892688
1,29,6.50727650972254e-05,0.00032051560958102547
1,30,5.596704817102925e-05,0.00030012616041116076
1,31,4.805611001365404e-05,0.0002816546583237557
1,32,4.135190044515032e-05,0.000265134951715338
1,33,3.5361629178952505e-05,0.00024983427345270985
1,34,3.0241553048926337e-05,0.00023595520678486065
1,35,2.5679572087501824e-05,0.00022323752746158932
1,36,2.1797653017905095e-05,0.00021154796640095107
1,37,1.8311860508739468e-05,0.00020069537410698397
1,38,1.526814085938966e-05,0.00019058861271739304
1,39,1.2623947139866327e-05,0.00018120505522280488
1,40,1.0302761324717423e-05,0.00017230929692268413
1,41,8.283224435124436e-06,0.00016390581297811237
1,42,6.509015926352967e-06,0.00015578232190307308
1,43,4.980042577119016e-06,0.00014781273582713735
1,44,3.6707017769801293e-06,0.0001398168108511745
1,45,2.5630787305712134e-06,0.00013146651373097503
1,46,1.6490633477242351e-06,0.00012226716799314632
1,47,9.275132017888577e-07,0.00011125236257908237
1,48,4.0480763413988673e-07,9.61837889144626e-05
1,49,9.874836215438509e-08,6.943769347428427e-05
1,50,4.829080083216216e-09,1.7028064539094474e-05
2,0,0.34129691171055415,0.5823542176271508
2,1,0.3253055655432053,0.18832135556015567
2,2,0.12051114654210161,0.06645725274933927
2,3,0.0627829950647343,0.0359991965422755
2,4,0.03807483472262938,0.02297004088078492
2,5,0.025225557750014435,0.016063666073418026
2,6,0.01773105525367836,0.011927082782933264
2,7,0.012997162203063583,0.009237066543883997
2,8,0.009856533000336724,0.007391278252095587
2,9,0.007653052218056721,0.006059158970623698
2,10,0.006065434003742917,0.005067311684637407
2,11,0.004892951975476343,0.004309855099745993
2,12,0.003997999180719381,0.0037152342504796435
2,13,0.003315432407837425,0.0032434781427525847
2,14,0.0027698446751443576,0.002858333615862376
2,15,0.002333159671620299,0.0025407917046959814
2,16,0.001984926804918729,0.0022782115659088793
2,17,0.0016964958615047075,0.002055673603226427
2,18,0.0014656229118307665,0.0018691769457836473
2,19,0.00126236325330875,0.0017057243912016154
2,20,0.0010989838493804804,0.0015668727875224726
2,21,0.0009592432701769414,0.0014460072187403787
2,22,0.0008395744057869239,0.0013399272527780683
2,23,0.0007368578956011971,0.0012464887754982412
2,24,0.0006483963764952373,0.0011642073007572286
2,25,0.0005718831205462577,0.001091206149890285
2,26,0.0005053669531521296,0.0010258263126117174
2,27,0.0004472151325873192,0.0009678630322683213
2,28,0.0003960756405578762,0.0009155813487859506
2,29,0.00035084009206013355,0.0008685437109314638
2,30,0.000310608232169639,0.0008259753881812602
2,31,0.0002746547559620051,0.0007876350811129116
2,32,0.00024368236787943238,0.000753028976745661
2,33,0.00021471655308840127,0.000721458809860476
2,34,0.0001895345677555199,0.0006926678652962495
2,35,0.00016630417563653834,0.0006668294953871923
2,36,0.0001460810327646206,0.000643045255409023
2,37,0.00012715904866399688,0.0006214841915971462
2,38,0.00010998227648987932,0.00060179435866205
2,39,9.462800732740283e-05,0.000583921725748864
2,40,8.053593277645218e-05,0.0005674368864978464
2,41,6.773513813948557e-05,0.0005524747125106536
2,42,5.596034028750888e-05,0.0005385981238414965
2,43,4.5187581835231605e-05,0.000525584239610796
2,44,3.542486854809275e-05,0.0005130471687218488
2,45,2.6544012677081704e-05,0.0005002704088701493
2,46,1.85722562033911e-05,0.000485931086191333
2,47,1.158926785181471e-05,0.0004670638811381976
2,48,5.800152214287486e-06,0.000435544130635716
2,49,1.709534360680848e-06,0.0003559764936475478
2,50,1.0840652232081737e-07,0.00010360084360379607
3,0,0.24686564746396908,0.4923022514075569
3,1,0.30128171783225943,0.20434740065320942
3,2,0.13719184948490876,0.07768095789830651
3,3,0.0789005720114132,0.043889816692845494
3,4,0.05119598727996889,0.028899675214258746
3,5,0.03576635264007204,0.020734873120100313
3,6,0.026260310927449078,0.015734903146977265
3,7,0.020000188211072484,0.01242232436870351
3,8,0.015661207238521897,0.010110991775641669
3,9,0.012543822534165687,0.00841937952724323
3,10,0.010214897591271066,0.007143494947564173
3,11,0.008446796289088971,0.0061572962425446125
3,12,0.0070742299343015715,0.005375295511363983
3,13,0.005990450483387574,0.004748087593894672
3,14,0.005119808736206974,0.004232068892175755
3,15,0.004397388259580754,0.0038032509532557493
3,16,0.00381939749372012,0.0034456385373129858
3,17,0.00332612439200077,0.003140851633393815
3,18,0.002918946037110173,0.002882893581379691
3,19,0.0025670105449388464,0.0026570316184238644
3,20,0.0022746297472945737,0.002463086560553015
3,21,0.002018566740354049,0.002293883118602835
3,22,0.0017972020533848524,0.0021448203790113076
3,23,0.0016048153182896142,0.0020130878132475845
3,24,0.001435481331000855,0.0018968672539222521
3,25,0.0012873242712926106,0.0017936201081336102
3,26,0.0011566980113996144,0.0017008382230668294
3,27,0.0010408735784839256,0.0016187614826563652
3,28,0.0009375381414586852,0.0015448405865364301
3,29,0.0008447586737909075,0.0014784847682450565
3,30,0.0007609421366326733,0.001418612712951674
3,31,0.0006851025268430533,0.0013652846012664056
3,32,0.0006194690452377917,0.0013171169868203595
3,33,0.0005550867911263758,0.0012740703909834218
3,34,0.000499136070468875,0.0012350068401801293
3,35,0.00044752268271132644,0.001200984845181405
3,36,0.0004000116597818345,0.0011700752141636228
3,37,0.0003562393910527833,0.001143156458571643
3,38,0.00031515362701399496,0.0011196311463067927
3,39,0.00027760289734627406,0.001099434649188343
3,40,0.00024217887307199587,0.0010821398021627845
3,41,0.00020919757738783584,0.0010681702860919856
3,42,0.00017811547569526607,0.00105706998113195
3,43,0.00014859224587184737,0.0010487987554067895
3,44,0.00012087956635550379,0.001043067060063726
3,45,9.446686438085289e-05,0.0010393084654977253
3,46,6.951106661246936e-05,0.0010359876585283975
3,47,4.6162220589011083e-05,0.0010289017220091988
3,48,2.510838073546646e-05,0.0010040836396029212
3,49,8.310857305215023e-06,0.0008856921461470381
3,50,6.167915986983082e-07,0.0002866330276247828
4,0,0.18710375726759726,0.4258730504266418
4,1,0.27070211708562164,0.20929694116733366
4,2,0.14187650835987362,0.08424894946813377
4,3,0.08753276513459841,0.04913320031222015
4,4,0.05968598732082826,0.033114603751928
4,5,0.04331169751392706,0.02420898586427628
4,6,0.03282966405132953,0.01866476922046891
4,7,0.02567374005366578,0.014941185236772658
4,8,0.020612378848785244,0.012311213377167772
4,9,0.01685497256871795,0.010367009420375986
4,10,0.014006171200873314,0.008887119834252761
4,11,0.011805238715448498,0.007733447541226497
4,12,0.010049829199263654,0.006812272865721205
4,13,0.008655214242748165,0.006067802728071826
4,14,0.007502479408786322,0.00545215987487062
4,15,0.0065532012504123105,0.004937894078348598
4,16,0.0057601574912462365,0.004506540362470659
4,17,0.005089197668337891,0.004137683844428305
4,18,0.004538360818144004,0.0038233836697653106
4,19,0.00403272770582491,0.0035486656671850055
4,20,0.0036170383484213746,0.0033110512096519353
4,21,0.0032530110398947248,0.003103627507068718
4,22,0.002932539223221691,0.002920580195119252
4,23,0.00265010085764305,0.00275861855941937
4,24,0.0024005969382383846,0.0026157237887950917
4,25,0.0021793957745881547,0.0024888981826800558
4,26,0.0019823575422813467,0.002374807378217811
4,27,0.0018062598504830457,0.002274290997123884
4,28,0.0016462814454606051,0.0021841112962581706
4,29,0.0015018200092875849,0.002103548112244606
4,30,0.001370666005038728,0.0020312848306393854
4,31,0.0012488583827359283,0.0019678347299393636
4,32,0.0011414431179339257,0.0019107562466140746
4,33,0.0010397451098257077,0.0018610484609920853
4,34,0.0009481313299701043,0.0018164833399624979
4,35,0.0008602845193202741,0.001779243188042842
4,36,0.0007819844845942544,0.001746318141533236
4,37,0.0007061897646100533,0.0017194758102129248
4,38,0.0006353817967882165,0.0016979665752978803
4,39,0.0005688869963243664,0.0016817583983243561
4,40,0.0005058518275742832,0.0016706470395194102
4,41,0.00044570310493311123,0.0016655074950949328
4,42,0.00038732276347134653,0.001666140714091237
4,43,0.0003311766513370768,0.0016730633300665319
4,44,0.00027646710415209506,0.0016865362702192012
4,45,0.00022289608894078856,0.0017069566316853131
4,46,0.00017011730514350943,0.0017337141880478704
4,47,0.0001182997928136583,0.0017632521285389272
4,48,6.832780734381574e-05,0.0017786128241529709
4,49,2.4646421697986064e-05,0.0016598899901219643
4,50,2.052689876864645e-06,0.0005813737286733518
5,0,0.14608835046395224,0.37382551594736685
5,1,0.2407043842761602,0.20860044176102516
5,2,0.14035396846227507,0.08801307942036705
5,3,0.09153380574130336,0.052662139146163474
5,4,0.06487538659127476,0.036161884942674326
5,5,0.048526449650070504,0.026834659356518565
5,6,0.03771443474833108,0.020950634897959484
5,7,0.03013578301081509,0.016955774316136363
5,8,0.024658723889646794,0.014106835699893107
5,9,0.020513773768367938,0.011984202444878071
5,10,0.017317102081423577,0.010356973940790597
5,11,0.01481042061335158,0.00908006493091007
5,12,0.01278145645881526,0.00805509467271072
5,13,0.011148266481592381,0.007221907487488021
5,14,0.009782654291638299,0.00653030667149808
5,15,0.008647671000143502,0.005950421357466167
5,16,0.007685293362351806,0.005461931877752547
5,17,0.006866306166897811,0.005043333810342
5,18,0.006184778037866842,0.004684844511195411
5,19,0.0055563529033993125,0.004372149268633043
5,20,0.005032545299710333,0.004100245166849084
5,21,0.004571346315098719,0.0038629612139009883
5,22,0.004161706487809678,0.0036534373770152825
5,23,0.0037976532582490214,0.0034680411717315372
5,24,0.003473497825938831,0.003304639026890057
5,25,0.0031839268724663562,0.003159939649049108
5,26,0.002924070347690962,0.003029816000497911
5,27,0.0026910354582368773,0.002915788952891348
5,28,0.0024749223987888293,0.002814048792584056
5,29,0.0022801982867951664,0.0027237689612169807
5,30,0.0021032709583520045,0.0026434598326921955
5,31,0.0019350821190686263,0.0025741771846824134
5,32,0.001786468370898481,0.002512353671522174
5,33,0.001645123480462688,0.0024602644421799547
5,34,0.0015165379310526051,0.0024144953843489208
5,35,0.0013915384171078221,0.002378482898719056
5,36,0.00127944852383555,0.0023481776674693124
5,37,0.001169705121332885,0.0023263375346800606
5,38,0.001066213850711764,0.002312176624259123
5,39,0.0009674823015470433,0.0023057546880488533
5,40,0.0008729481672386926,0.0023073056280924925
5,41,0.000781053062662667,0.0023183211269471745
5,42,0.0006904597721089666,0.0023391600358444397
5,43,0.0006016450227050797,0.0023713049122168527
5,44,0.0005129387442899977,0.0024161028834045885
5,45,0.00042377894344369234,0.0024758645009176627
5,46,0.00033297925092813424,0.002552349495284479
5,47,0.00024010479316026608,0.0026452447515535903
5,48,0.00014556285150557667,0.002739461430021278
5,49,5.6256115598700335e-05,0.0026752952337666825
5,50,5.137651502755221e-06,0.0009990272989623425
6,0,0.11643564465104657,0.33144864559546444
6,1,0.21320680723523427,0.20474662162738158
6,2,0.13550936669545927,0.08993613027346399
6,3,0.09253939633180575,0.05499447068537852
6,4,0.06773419312400966,0.038360997313372384
6,5,0.05195137354413671,0.02882480287840589
6,6,0.04124580020923535,0.02274156868028251
6,7,0.03354797132298752,0.0185739245234204
6,8,0.027885944889210233,0.015577794658775299
6,9,0.02353591630554443,0.013331053375411309
6,10,0.02013278383028523,0.011598635287366824
6,11,0.017430946208808442,0.010231879659421014
6,12,0.01521657006376546,0.009130130124576011
6,13,0.013407871183102053,0.008230319358612636
6,14,0.011886891438830396,0.007481241849365091
6,15,0.010619743923704624,0.006851373305438579
6,16,0.009519625805104315,0.0063189798160696985
6,17,0.00859070722360552,0.0058621423378713506
6,18,0.007792520866181967,0.005469352280344914
6,19,0.007075722807287941,0.005127513575523494
6,20,0.006456386958617228,0.004829053792712517
6,21,0.005913861959294726,0.004568831991887574
6,22,0.00542847433718962,0.004339085822141528
6,23,0.004994177814208756,0.004135948634217499
6,24,0.0046050236978870986,0.003957231482377281
6,25,0.004255296193249643,0.0037994856229290773
6,26,0.003941278924387979,0.0036578281354225457
6,27,0.003655517586583232,0.0035345008538510553
6,28,0.0033866011715562912,0.003425226620810572
6,29,0.003145322836387539,0.0033290950454749305
6,30,0.002930893234730084,0.00324449793336648
6,31,0.002716998374626285,0.0031730840949622157
6,32,0.0025275588719424983,0.0031101483087002686
6,33,0.00235068679067101,0.0030593975161389746
6,34,0.0021866333524412774,0.0030161950982176017
6,35,0.002025220732265855,0.0029852987106137713
6,36,0.001879032297610901,0.0029617102490224405
6,37,0.0017358487268438647,0.0029492307490060327
6,38,0.0016003860165756027,0.0029471627230872694
6,39,0.0014679131977406801,0.002955723579473613
6,40,0.0013412478399157093,0.002975791992608928
6,41,0.0012148680486222998,0.0030096387032908095
6,42,0.001089671850296576,0.003058489162672458
6,43,0.0009649093735553958,0.0031252139294522807
6,44,0.0008370177477530429,0.0032128251541032517
6,45,0.0007058542426593373,0.003326572291347853
6,46,0.000568294826655725,0.003472223286684439
6,47,0.0004224161663630386,0.0036557950947699734
6,48,0.00026673981342459824,0.0038704338773493593
6,49,0.00010928366471535317,0.00392771032105205
6,50,1.0785691859216977e-05,0.001548992016318525
7,0,0.09420462502655459,0.2960116165374829
7,1,0.18859691307115942,0.1990386296401149
7,2,0.12888465153714965,0.09058142163909161
7,3,0.09158508437241797,0.05644941902330224
7,4,0.06890841722986576,0.03991651770227186
7,5,0.054022892202105724,0.03032017502626479
7,6,0.04363605759979174,0.02413901476214448
7,7,0.036126355638287824,0.019871099906558297
7,8,0.03037893170789538,0.01678158831879905
7,9,0.025971917659984325,0.014452057112279218
7,10,0.022502234830847852,0.01264692349500061
7,11,0.019649108059326615,0.011216345773283117
7,12,0.017360328683442398,0.010059083425541735
7,13,0.015402269718034182,0.009110217110884588
7,14,0.013789951237852035,0.008318468680443496
7,15,0.012420905647989153,0.00765123429197147
7,16,0.011248839538609126,0.007085707129592639
7,17,0.010221614551341223,0.006600036204907097
7,18,0.009304108852829396,0.006181113032195585
7,19,0.00855953854705499,0.005817425522205679
7,20,0.007853745548249419,0.0054988623277611726
7,21,0.007238336891712655,0.005221494204723813
7,22,0.006692887957076732,0.004976782470997134
7,23,0.006202030046827614,0.004760709918220079
7,24,0.005768665697092154,0.004571077192281161
7,25,0.005363473480039264,0.004404384184084044
7,26,0.004994215771975362,0.004255034761152025
7,27,0.004662395451917857,0.004126008299172881
7,28,0.004357971194219959,0.004012651752615447
7,29,0.004076463023791138,0.003913990777955683
7,30,0.003813933217626125,0.0038283449301382876
7,31,0.0035801969964164865,0.0037579912191196075
7,32,0.0033439813104117807,0.0036970943916142507
7,33,0.0031411254432505793,0.003650906063725378
7,34,0.002933574666211073,0.0036135561587244515
7,35,0.0027526638373246617,0.0035911685881235378
7,36,0.002564707937390667,0.0035778920384683826
7,37,0.0023936418546707467,0.003578611108902524
7,38,0.0022284084036631323,0.0035928342204240814
7,39,0.00206591383477286,0.0036210094683664777
7,40,0.0019037787059248794,0.0036648496668439793
7,41,0.0017448768880195301,0.003727571619336486
7,42,0.0015851713769117308,0.0038115709768105858
7,43,0.001422497139207221,0.003921529487761071
7,44,0.0012535894040556677,0.004062730482555493
7,45,0.0010755369052001165,0.004244425923957781
7,46,0.0008844945047246337,0.00447816243044353
7,47,0.0006748603795549947,0.004779726577938347
7,48,0.00044161730637991904,0.005158054258575991
7,49,0.00019039467882613916,0.005413053952369019
7,50,2.0104433992659026e-05,0.0022398262125110013
8,0,0.07708122710008082,0.265787869489136
8,1,0.1667689377141113,0.19222252228438974
8,2,0.12137342188180329,0.09030616547174193
8,3,0.08930129824761443,0.057238483397249094
8,4,0.06887113245027768,0.04096819252620576
8,5,0.05504455621509772,0.03141933385476945
8,6,0.0451925109934759,0.025215573265947658
8,7,0.03786523761342202,0.020902380530397106
8,8,0.03232187856456829,0.017761039682899465
8,9,0.027916960639977464,0.015381004184522554
8,10,0.024388386618384644,0.013528801232618671
8,11,0.021530746215455546,0.012055201234480475
8,12,0.01914139600785068,0.01085952393733845
8,13,0.01719902386988185,0.009875909505393125
8,14,0.015502935342026307,0.009053582862015847
8,15,0.014031363559287708,0.008359338040184483
8,16,0.012807627914250025,0.007769598937344599
8,17,0.011709709600697903,0.007262902412966143
8,18,0.010794227426673256,0.006824740260567088
8,19,0.009920146927079694,0.006445253755352853
8,20,0.009193743779508745,0.00611206179900882
8,21,0.008534928277150312,0.005822452905977838
8,22,0.007938850966587824,0.005567237538968152
8,23,0.0074001045981580745,0.00534232105015614
8,24,0.0069129404200251755,0.00514552148627011
8,25,0.006471469456219515,0.004973385964092351
8,26,0.0060698441595486725,0.004819656510100427
8,27,0.00570241690997278,0.004688026987622763
8,28,0.0053638729357538065,0.004573558349637229
8,29,0.0050493363243501125,0.004475234628490196
8,30,0.004754448823005627,0.004391345740799779
8,31,0.004475422071453602,0.004324784690029785
8,32,0.004235821695739707,0.00426870009620647
8,33,0.003981562867216612,0.004229840392146152
8,34,0.0037594596905885184,0.004201233364597345
8,35,0.0035384127348797667,0.004190290404502056
8,36,0.0033375490593391456,0.004190506864661109
8,37,0.0031380005833592014,0.004207799470766238
8,38,0.002935766231352748,0.004242015183072761
8,39,0.002748054532147019,0.004293931419432288
8,40,0.002557911531048399,0.004366260868298237
8,41,0.0023691113665631775,0.00446332478224471
8,42,0.0021762759187212775,0.004588986939060867
8,43,0.0019735793275799515,0.004750158028534001
8,44,0.0017644844751598051,0.004955025448300765
8,45,0.0015380155472232123,0.005217918267628018
8,46,0.0012885781486963088,0.0055580250350567685
8,47,0.0010064843341755613,0.006004612653582696
8,48,0.0006796919241137414,0.006590933635264838
8,49,0.00030673318961791773,0.007127688636408935
8,50,3.4403218703219545e-05,0.003079743993570611
9,0,0.0636210833748928,0.23962264364609037
9,1,0.14747098695482874,0.1847488548747624
9,2,0.1134735876655914,0.0893487737060688
9,3,0.08616400949488913,0.05750857313905382
9,4,0.06792902110128796,0.0416157257214775
9,5,0.05524709618679169,0.032194106030968464
9,6,0.04601473020628175,0.0260251119383984
9,7,0.039054079626544086,0.021709371387265898
9,8,0.03367061956489984,0.018548939934504603
9,9,0.029410315461497957,0.016144174047373432
9,10,0.025910630941936956,0.014265598809149158
9,11,0.023064660156415805,0.012765886701034842
9,12,0.02068147960845545,0.011545831669797604
9,13,0.018694490920729445,0.010539248477488238
9,14,0.01699520799176804,0.00969639074971634
9,15,0.015475786616596224,0.008983804528863003
9,16,0.014226031040477267,0.008377331169419248
9,17,0.013087922378881907,0.007856203185500517
9,18,0.012122563531784647,0.007404595092925899
9,19,0.011222353564087451,0.007014498307035086
9,20,0.010461043335666357,0.006671318428482589
9,21,0.009766997416687156,0.006373658250403537
9,22,0.009136188951979013,0.006111763661821265
9,23,0.008563798331312458,0.005881517936057094
9,24,0.008044442238625124,0.005680784087457341
9,25,0.007572394654291502,0.00550622885946454
9,26,0.007141793773092783,0.00535096986477151
9,27,0.006746829788390482,0.005219411708983962
9,28,0.006381909578055289,0.005106400139945098
9,29,0.006041795461084785,0.005010895795550856
9,30,0.0057217163285954355,0.004931195319077082
9,31,0.005417450545787181,0.004870820198274105
9,32,0.00516435959703433,0.00482192235133427
9,33,0.004877125059232961,0.0047928314871121935
9,34,0.00463428076839309,0.0047754682524153245
9,35,0.004394668245312615,0.004778558481120274
9,36,0.00416842045470849,0.00479503639306979
9,37,0.003947388783885621,0.004831879823119142
9,38,0.0037234769700092516,0.0048893793669538745
9,39,0.00351205894582167,0.00496870925607886
9,40,0.003295970127906358,0.005073755638391835
9,41,0.0030800377906240075,0.005210100589513422
9,42,0.00285724634443418,0.005383371120790941
9,43,0.0026202665311470716,0.005603118897040222
9,44,0.0023716669946914825,0.0058810568947403235
9,45,0.002096569258796294,0.006237692847667286
9,46,0.0017865915135295298,0.00670178347820964
9,47,0.0014251604411644487,0.007319998425157948
9,48,0.000990470352894166,0.008159264310166286
9,49,0.00046601400884449865,0.009068499992270164
9,50,5.5211019340133814e-05,0.0040769450276748
10,0,0.05286628476604256,0.21670067426581702
10,1,0.13041539818092712,0.1769056859143961
10,2,0.10551681666376941,0.08787678218031351
10,3,0.08244710046060712,0.057366502626831496
10,4,0.0663345609173959,0.04193323959765147
10,5,0.05481297749601218,0.03269880908120365
10,6,0.046250808236350985,0.026608966113966334
10,7,0.0397519632652195,0.02232438269429394
10,8,0.03456767240675869,0.01917109558674806
10,9,0.030448398989113647,0.0167624794112
10,10,0.02712510765269457,0.014874467567623463
10,11,0.024283906959682352,0.013362601207621444
10,12,0.021973086913378778,0.012129827591452261
10,13,0.019946702287510706,0.011110138637805071
10,14,0.018245275899840964,0.010255192161812515
10,15,0.016761018894887535,0.009531589048220502
10,16,0.015497934917571612,0.008914728181931848
10,17,0.01433865402874309,0.008384782827539088
10,18,0.01330789920119426,0.007924697066296518
10,19,0.012451582323955795,0.0075284229999631
10,20,0.01164365198361031,0.007179251470444635
10,21,0.010912759622606356,0.0068771504142611795
10,22,0.01026524511426068,0.006611878655115935
10,23,0.009675576879234649,0.006379343213208111
10,24,0.0091589315582741,0.006177474897398
10,25,0.008648894399512885,0.006003118372606316
10,26,0.00819614207995795,0.005848807123358383
10,27,0.007781903221267365,0.005719642312459124
10,28,0.007398509288965753,0.005610319008428503
10,29,0.007040417235113738,0.005519791597128825
10,30,0.006702475281040891,0.0054463958788992
10,31,0.006400520141086024,0.0053942858175309374
10,32,0.006094223965080488,0.00535464395655239
10,33,0.005824755767226889,0.005337449672898715
10,34,0.005547627881806613,0.005333518312538789
10,35,0.005306563750471587,0.0053529034510233255
10,36,0.005048884487447634,0.005388078827306585
10,37,0.0048133909424016305,0.005447097189863548
10,38,0.00458114600184262,0.005530795957172678
10,39,0.004349667618087379,0.005640812794394417
10,40,0.0041115675894333745,0.005782371559568248
10,41,0.003872921459837087,0.005962466101326612
10,42,0.0036249087156642384,0.0061887735386853
10,43,0.0033611793738606397,0.006473891952849016
10,44,0.0030750433676607447,0.006833681803368357
10,45,0.0027535879985994775,0.00729593667899096
10,46,0.0023834493085470266,0.00790095644469907
10,47,0.0019388796364502618,0.008716912008454696
10,48,0.001383259307218577,0.009854485483208842
10,49,0.0006764635173403162,0.011232904107185878
10,50,8.430204441217266e-05,0.005239796636395268
11,0,0.04415966896662689,0.19642736905042313
11,1,0.1153288777918995,0.168882122742959
11,2,0.09769225805516717,0.08601156693317635
11,3,0.07837200144839916,0.0568922119310901
11,4,0.06425975800445184,0.041977349880336044
11,5,0.05388360967354403,0.032975576123163375
11,6,0.04604065551812119,0.026999614420291113
11,7,0.03996654769086903,0.02277307442751639
11,8,0.03510081778463308,0.019648225917709372
11,9,0.031178714903934646,0.017252879876255078
11,10,0.027949608210407564,0.015369428195099316
11,11,0.0252740624786175,0.013857075315695237
11,12,0.022980309451522084,0.01262135605077852
11,13,0.020996571282745527,0.011596924790727693
11,14,0.019302985655756732,0.010737055357880072
11,15,0.01790123151561667,0.010008670187341829
11,16,0.016550562282261393,0.009386855884319301
11,17,0.015471045803823896,0.008852915135152245
11,18,0.01439615055206871,0.008388668689453349
11,19,0.013564949918368267,0.007990004894874442
11,20,0.012713569997505897,0.007638319688402127
11,21,0.011994790309042082,0.007334916452809818
11,22,0.011336608699389183,0.007069134778292908
11,23,0.01073559463337564,0.006836951661846795
