j,k,0,1
0,0,0.9999999999999751,1.000000000000002
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.37526495715476466,0.5363120958941042
1,1,0.4278789667707718,0.266850302041336
1,2,0.11539123198809736,0.09234422799744563
1,3,0.04158669681268532,0.041055108189814345
1,4,0.018250697779909248,0.02168306047996101
1,5,0.00905308567367887,0.012741643430540588
1,6,0.004888420683036996,0.008059564667323656
1,7,0.0028060346446193004,0.005374318648711491
1,8,0.001689207770087714,0.003733255077322235
1,9,0.0010549496131946774,0.002676604299845336
1,10,0.0006791338968856651,0.001969698098165653
1,11,0.00044772718646300804,0.0014799808383550315
1,12,0.00030128767798002755,0.0011316198995204637
1,13,0.00020621334311997927,0.0008783193608198332
1,14,0.00014313375155088865,0.0006906705785073659
1,15,0.00010058594338255405,0.0005485956703635676
1,16,7.130663340496613e-05,0.0004399226925073806
1,17,5.11241708274924e-05,0.000355932690790499
1,18,3.675436715401127e-05,0.0002895571937540383
1,19,2.6645913200413115e-05,0.00023719882902708482
1,20,1.9421160799493457e-05,0.00019529777310937164
1,21,1.4153839888626739e-05,0.00016152674026103595
1,22,1.0384225597648433e-05,0.00013400641827664855
1,23,7.5969439742901915e-06,0.00011152989742263094
1,24,5.574529931465621e-06,9.312508177605731e-05
1,25,4.0878954965856784e-06,7.784794623968581e-05
1,26,2.9926558469321105e-06,6.514690259560485e-05
1,27,2.1810258695497613e-06,5.456309535097544e-05
1,28,1.5862693332511885e-06,4.5740049108212796e-05
1,29,1.150538944785244e-06,3.8279058499464046e-05
1,30,8.256414886480775e-07,3.2033150008988314e-05
1,31,5.901636500577122e-07,2.6729587616274742e-05
1,32,4.1760411314904156e-07,2.2259450258975918e-05
1,33,2.9245074657611587e-07,1.848211087268796e-05
1,34,2.0205658443116105e-07,1.5258240959412805e-05
1,35,1.374984780933234e-07,1.254020696925592e-05
1,36,9.201060544003172e-08,1.0229669408060292e-05
1,37,6.008798036028856e-08,8.275096725784677e-06
1,38,3.8300904284354297e-08,6.622988107136634e-06
1,39,2.3649477532646143e-08,5.231175591938542e-06
1,40,1.4033840711054869e-08,4.06485239463984e-06
1,41,7.936855848954084e-09,3.092324963940856e-06
1,42,4.224963941921122e-09,2.290618935244655e-06
1,43,2.0761556439225707e-09,1.637333265990709e-06
1,44,9.178259973437639e-10,1.115299033374417e-06
1,45,3.5058393989930877e-10,7.093999832069315e-07
1,46,1.081629374226627e-10,4.0722904295394915e-07
1,47,2.3926398990241796e-11,1.9778704054967534e-07
1,48,3.0062216634358957e-12,7.064503403990711e-08
1,49,1.2772090378678996e-13,1.2886619666973114e-08
1,50,3.8095153675330773e-16,4.0631702559468287e-10
2,0,0.1784088810803253,0.33331510423972055
2,1,0.37839521512215374,0.30541791292633325
2,2,0.19303178278559976,0.13426013089909844
2,3,0.09786989338354915,0.07065896137861194
2,4,0.05434948574543666,0.04246370505881126
2,5,0.03234834553157346,0.027726397032183506
2,6,0.020307941981252964,0.01917542272157744
2,7,0.013263201762725503,0.013822587113572536
2,8,0.008948590147768961,0.010289600168411262
2,9,0.006191921831905565,0.00785364792996572
2,10,0.004378829885431937,0.006119866397633898
2,11,0.003148544081298491,0.004849043058176292
2,12,0.002297884638028609,0.003895961977719588
2,13,0.0016979607232964612,0.0031682930724644376
2,14,0.001267966257506745,0.002604183545342831
2,15,0.0009549165971812121,0.00215762833836321
2,16,0.000724110040285609,0.0018020346846776615
2,17,0.0005537256503515685,0.001515643663177889
2,18,0.0004241078507210746,0.0012810390690473222
2,19,0.00032689917675594697,0.0010887440554553627
2,20,0.00025291107646819097,0.0009290828306316594
2,21,0.00019574261933201178,0.0007963247521722372
2,22,0.00015205424622929422,0.0006838054928845564
2,23,0.00011793214840071764,0.0005891893577532118
2,24,9.163488931060202e-05,0.0005089525432984605
2,25,7.117807039786229e-05,0.0004400606202155672
2,26,5.51093583968288e-05,0.00038093344809679623
2,27,4.2563341699795777e-05,0.00033007953513804016
2,28,3.280455333182593e-05,0.0002862581064710163
2,29,2.5192077237459747e-05,0.0002478517017141148
2,30,1.9198233768963864e-05,0.0002147677683576705
2,31,1.4559554781544296e-05,0.0001856129710016372
2,32,1.095233290396844e-05,0.00016020569103209365
2,33,8.16861660129734e-06,0.00013795575441827177
2,34,6.015768301393115e-06,0.00011827789430036552
2,35,4.376691364715943e-06,0.00010104921834151495
2,36,3.136784032507078e-06,8.580170025964685e-05
2,37,2.202393617578244e-06,7.239143804216425e-05
2,38,1.5138537477119418e-06,6.054089982667605e-05
2,39,1.0123559563761383e-06,5.00927169057255e-05
2,40,6.545200270760815e-07,4.089808388827646e-05
2,41,4.0540100288249605e-07,3.2818320323854935e-05
2,42,2.3841991746140077e-07,2.5757175691102486e-05
2,43,1.307222071047627e-07,1.962589632514293e-05
2,44,6.532400818550884e-08,1.4361364751541532e-05
2,45,2.8679602897818546e-08,9.918253562156769e-06
2,46,1.0415374120326651e-08,6.274688527274376e-06
2,47,2.8028287275111648e-09,3.4351724755953976e-06
2,48,4.4960712937847696e-10,1.4331453325089463e-06
2,49,2.6242494683122023e-11,3.2248338140734746e-07
2,50,1.284828068602963e-13,1.364453962504379e-08
3,0,0.09694403699398328,0.22748930848617427
3,1,0.291160782282941,0.2874584812447557
3,2,0.20669038483628757,0.14967427706066516
3,3,0.12758799893713765,0.08772916919316036
3,4,0.08132919624621952,0.05699986691110582
3,5,0.05394176747545262,0.039585416572919765
3,6,0.03701137122939495,0.028817499940086106
3,7,0.026118750210015487,0.02171384660772502
3,8,0.018854164277132237,0.016808580903191282
3,9,0.013872546895774697,0.01329005530810199
3,10,0.010367223246486005,0.010695478028760455
3,11,0.007858323981369729,0.008731859892805973
3,12,0.006016855034461376,0.007214624346181918
3,13,0.004652863707152481,0.006023920560971148
3,14,0.0036333367690921355,0.005077085438425064
3,15,0.0028475669824800285,0.004308503995428791
3,16,0.0022509002318573633,0.003682737061153283
3,17,0.00178586466524383,0.0031667584505163373
3,18,0.0014229114605872342,0.0027356806340589485
3,19,0.0011373816073506277,0.0023746325434136043
3,20,0.0009104754594760412,0.002068520194483047
3,21,0.0007325810839213064,0.001809630225865442
3,22,0.0005869150688491357,0.0015852050818538378
3,23,0.00047228186787663705,0.0013934895205836885
3,24,0.00038014145167525706,0.00122758687966835
3,25,0.000304670881144871,0.0010824040229676715
3,26,0.00024428272505140733,0.0009555954167294418
3,27,0.00019537071154688938,0.0008445609105876349
3,28,0.0001561185055357354,0.0007470216626225942
3,29,0.00012359142928615165,0.0006598296227488056
3,30,9.799979718525998e-05,0.0005834552137781905
3,31,7.683183725634754e-05,0.0005147538634199102
3,32,5.9981989833729007e-05,0.0004537081843915371
3,33,4.645369820560332e-05,0.00039911064724198504
3,34,3.553553865668276e-05,0.00034988685166677626
3,35,2.6926088447656374e-05,0.0003057896660664879
3,36,2.0078102644185408e-05,0.00026586393417564144
3,37,1.474000634716544e-05,0.00022993198130812602
3,38,1.0595679336925034e-05,0.00019734252596215294
3,39,7.431041321118458e-06,0.00016782829248965204
3,40,5.055673447203514e-06,0.00014108719543698064
3,41,3.309758060264188e-06,0.00011684535514038307
3,42,2.0649761408833876e-06,9.49020300235116e-05
3,43,1.2091288593362903e-06,7.510447522327592e-05
3,44,6.504073166686345e-07,5.734753489535782e-05
3,45,3.1048542334969415e-07,4.15934552967875e-05
3,46,1.243511762100485e-07,2.7885375712709294e-05
3,47,3.7676390528042786e-08,1.640164196831389e-05
3,48,7.009929003882016e-09,7.515613528526446e-06
3,49,4.959519545140601e-10,1.9223546729453387e-06
3,50,3.2628063256197992e-12,9.708989376307862e-08
4,0,0.05706588972032653,0.1640823643281567
4,1,0.2186228492019064,0.256798978406508
4,2,0.1937838958697003,0.15213776872260823
4,3,0.13745830823228303,0.09646718804514984
4,4,0.09678609463930715,0.06628976547241
4,5,0.06935695127449784,0.04810964278313094
4,6,0.050783495669087846,0.03632626018933745
4,7,0.037863079441400535,0.028249030316170685
4,8,0.028716033385966785,0.022485514773160763
4,9,0.02207863224856787,0.01823178139325995
4,10,0.01719475549640274,0.015014026325531553
4,11,0.013519411518179127,0.012522373116955842
4,12,0.010726871089549332,0.01055559156635116
4,13,0.008576712443859127,0.00898144737225822
4,14,0.0069034401782087935,0.007706825348037365
4,15,0.00558567372031532,0.006653456408349494
4,16,0.004538082714675013,0.005782336732355347
4,17,0.003709797446903508,0.0050517300321190825
4,18,0.0030318344642731275,0.004432989689038125
4,19,0.0024893258981857386,0.003906702023307687
