j,k,0,1
0,0,0.999999999999988,0.9999999999999998
0,1,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
0,4,0.0,0.0
0,5,0.0,0.0
0,6,0.0,0.0
0,7,0.0,0.0
0,8,0.0,0.0
0,9,0.0,0.0
0,10,0.0,0.0
0,11,0.0,0.0
0,12,0.0,0.0
0,13,0.0,0.0
0,14,0.0,0.0
0,15,0.0,0.0
0,16,0.0,0.0
0,17,0.0,0.0
0,18,0.0,0.0
0,19,0.0,0.0
0,20,0.0,0.0
0,21,0.0,0.0
0,22,0.0,0.0
0,23,0.0,0.0
0,24,0.0,0.0
0,25,0.0,0.0
0,26,0.0,0.0
0,27,0.0,0.0
0,28,0.0,0.0
0,29,0.0,0.0
0,30,0.0,0.0
0,31,0.0,0.0
0,32,0.0,0.0
0,33,0.0,0.0
0,34,0.0,0.0
0,35,0.0,0.0
0,36,0.0,0.0
0,37,0.0,0.0
0,38,0.0,0.0
0,39,0.0,0.0
0,40,0.0,0.0
0,41,0.0,0.0
0,42,0.0,0.0
0,43,0.0,0.0
0,44,0.0,0.0
0,45,0.0,0.0
0,46,0.0,0.0
0,47,0.0,0.0
0,48,0.0,0.0
0,49,0.0,0.0
0,50,0.0,0.0
1,0,0.6690317500926626,0.917147598469131
1,1,0.20094484358247222,0.032572376351608846
1,2,0.04629768539381618,0.009416436913421724
1,3,0.022446726072803815,0.005121650041318073
1,4,0.01336677339392448,0.0033405710788254133
1,5,0.008904402600829118,0.0024037244258305634
1,6,0.006372901839410125,0.0018395135667036134
1,7,0.00477058891595538,0.0014686106946024387
1,8,0.0037067726110760458,0.001210988310446238
1,9,0.0029692586915203226,0.0010243955365747295
1,10,0.0024256043680497283,0.0008824987369761139
1,11,0.0020148014132207797,0.0007733195123179219
1,12,0.0017173666873118738,0.0006889663981381355
1,13,0.0014585669613340982,0.000617924668635668
1,14,0.0012644200856132464,0.0005618251552205176
1,15,0.0011068453343378254,0.0005147239280529823
1,16,0.000981896062615481,0.00047683020321399
1,17,0.0008617926056607802,0.00044234659908498223
1,18,0.0007769841788549928,0.00041582631668688494
1,19,0.0007009815675755621,0.00039128935429878385
1,20,0.0006296204420190046,0.0003710057649635981
1,21,0.0005733614531386745,0.00035374282543119517
1,22,0.0005239573302632343,0.0003388649256385728
1,23,0.0004805162749941397,0.00032618045431996535
1,24,0.000442234410589857,0.0003153818243637254
1,25,0.000408392077576935,0.0003062880678621764
1,26,0.00037834959183152795,0.00029875705878875574
1,27,0.00035154258486513217,0.00029265308018341105
1,28,0.00032747703834978186,0.00028791727719307096
1,29,0.00030572411635360704,0.000284552023342478
1,30,0.0002869375722340137,0.0002823816391362701
1,31,0.000270549764353192,0.00028120130813889593
1,32,0.0002514442496070339,0.0002815763894011894
1,33,0.0002386902676182655,0.0002836480753684599
1,34,0.00022406400420285733,0.0002863475321751768
1,35,0.00021384581105039394,0.00029133480760124356
1,36,0.0002004643570697554,0.00029789989430082736
1,37,0.0001910331926866368,0.00030654669781866623
1,38,0.00018031208504789062,0.0003174786990088468
1,39,0.00017161426501493187,0.00033189029732485955
1,40,0.00016304285291581958,0.0003498025674436447
1,41,0.00015404936673414047,0.0003727644789576994
1,42,0.00014622649703397898,0.0004024321819803677
1,43,0.00013826318261109718,0.00044137665152550515
1,44,0.00013031311427290574,0.0004939768723766269
1,45,0.00012169710109363114,0.0005682814248169492
1,46,0.00011246116275260604,0.0006794102198386709
1,47,0.00010137887462894646,0.0008631360678810094
1,48,8.63715364422912e-05,0.001227500552295774
1,49,6.078932491602231e-05,0.002486600956678934
1,50,1.4313638676672365e-05,0.004667653122753557
2,0,0.539008343767808,0.8692081116594321
2,1,0.2327393942785805,0.04470737959496684
2,2,0.06790723717249139,0.013440885829191111
2,3,0.03581898966767532,0.007456560859560602
2,4,0.02264863147386823,0.00493806481177788
2,5,0.01580370834535588,0.003598231066545763
2,6,0.011688558099179474,0.0027837546280085074
2,7,0.009062674295433493,0.0022446818065925407
2,8,0.007262834005084447,0.0018676569535659598
2,9,0.005954058711626964,0.0015928932538317297
2,10,0.004967327451162493,0.0013830623871612657
2,11,0.004234069258092939,0.0012210118903106513
2,12,0.0036596246853729726,0.001094871961741853
2,13,0.0031864057141172907,0.0009890200947507428
2,14,0.0028161759384690167,0.0009048960296047959
2,15,0.0024967897337525185,0.0008341334577739519
2,16,0.002249859622963964,0.0007770470344553152
2,17,0.0020209353827466458,0.0007255403087101386
2,18,0.001850632659738857,0.0006855544610624726
2,19,0.0016749286228636595,0.000648665892566879
2,20,0.001542499789531829,0.0006186002039699188
2,21,0.0014250348744646291,0.0005928928378572644
2,22,0.001320918407593145,0.0005709437677078849
2,23,0.0012286291590368683,0.0005524474177974216
2,24,0.0011467457896806492,0.0005369350830662999
2,25,0.0010739507014565653,0.0005241528319025694
2,26,0.0010090322126530646,0.0005139078376029732
2,27,0.0009508851956605824,0.0005060130934765565
2,28,0.0009006036937991224,0.0005003974760707796
2,29,0.0008550601633508274,0.000497114248913617
2,30,0.000809614473776433,0.0004959156800515487
2,31,0.0007695835703334359,0.0004964131342132185
2,32,0.0007346383790975965,0.0004999839585227168
2,33,0.0007114516274563732,0.0005061934890483851
2,34,0.000672764806578296,0.0005141435156926166
2,35,0.0006499202597678576,0.0005259322091492728
2,36,0.0006279728613158798,0.0005411401945877991
2,37,0.0006043401423303999,0.0005602691941844176
2,38,0.000582085200968088,0.0005841944713729421
2,39,0.0005663595801109445,0.0006148032328517584
2,40,0.0005481321047117135,0.0006527549153246646
2,41,0.0005316787533009538,0.0007011838560089438
2,42,0.0005177119247525182,0.0007634264749625142
2,43,0.0005026097332378195,0.0008452462300364298
2,44,0.0004885443557663432,0.000956050515637471
2,45,0.00047410506167146606,0.001113380460461764
2,46,0.00045795363253171286,0.001350648391598422
2,47,0.0004355652373688428,0.0017479951746223524
2,48,0.00040117593950582387,0.002551611431293209
2,49,0.000319836879526485,0.0054638957298605954
2,50,8.941660226936716e-05,0.011999388960541486
3,0,0.4552826228367692,0.8297738422104299
3,1,0.23984581135954786,0.052463781910192187
3,2,0.07963350393519712,0.016165800915808513
3,3,0.044268524896752294,0.009079282154069961
3,4,0.02893603974442878,0.006069309035186149
3,5,0.020718330485456623,0.004456742579441549
3,6,0.0157397048887453,0.0034708495250141552
3,7,0.012404111600637195,0.0028155923397100405
3,8,0.01008473375553511,0.002355373319557753
3,9,0.008412542479860705,0.002018800490580641
3,10,0.0071364872066210635,0.0017610709430131287
3,11,0.006136273396140379,0.001561614335281052
3,12,0.005398183245410313,0.0014057584263538498
3,13,0.004732116744653484,0.0012751454615804439
3,14,0.004220381064267635,0.0011710516105621887
3,15,0.0038005892982022884,0.0010833640918528561
3,16,0.003458954349148972,0.001012625097953843
3,17,0.0031196587046984038,0.0009490033791898505
3,18,0.0028796743821921686,0.0008994911238790237
3,19,0.0026669018398525757,0.0008538341441690868
3,20,0.0024517845826105963,0.0008169812859664884
3,21,0.0022858866763845872,0.0007854438141472931
3,22,0.0021381223557598167,0.0007586947532061278
3,23,0.0020066209267172548,0.0007363617552881838
3,24,0.001889588018451511,0.000717861062074403
3,25,0.0017853178464219644,0.0007028932298627311
3,26,0.0016922032316815643,0.0006912379840876661
3,27,0.0016087434386757244,0.0006826794677752585
3,28,0.001533549919639727,0.0006771444252420583
3,29,0.0014653500762282687,0.0006747412301881936
3,30,0.0014070575630455752,0.0006752112494758785
3,31,0.0013612852841102029,0.0006779491439572283
3,32,0.0012954232670004124,0.0006851225912063491
3,33,0.0012600096018638978,0.0006957421387117606
3,34,0.0012153003214189356,0.0007091493839702015
3,35,0.0011897532504351136,0.0007277962727468207
3,36,0.0011475137347311038,0.0007515436871488055
3,37,0.0011250745236766589,0.0007809713511772163
3,38,0.0010958158904853935,0.0008175309308262732
3,39,0.0010760883830883067,0.0008638205583898929
3,40,0.00105838875346057,0.0009211379973727193
3,41,0.001038218454475885,0.0009941419440577775
3,42,0.0010258777899843014,0.001087868097216642
3,43,0.001014564709829688,0.0012112187590337298
3,44,0.001005948173271991,0.0013786568002472068
3,45,0.0009960461265689164,0.001617224146222374
3,46,0.0009873243702296923,0.0019789297467615514
3,47,0.0009727449618849554,0.0025894436728900643
3,48,0.0009370431506768226,0.0038387882240690204
3,49,0.0008073173007581922,0.008495412599673326
3,50,0.00025089110230435357,0.020615968603179605
4,0,0.39400362797853433,0.7949230732517485
4,1,0.23787776596258323,0.05797947959024927
4,2,0.08643704233210825,0.01819800730164808
4,3,0.049760595677772614,0.010314549108684658
4,4,0.03345880816514134,0.006942977480962391
4,5,0.024385086334275292,0.005127222793876441
4,6,0.018789414107398986,0.004012431595102565
4,7,0.015042322347636802,0.003269219365010928
4,8,0.01240613425949622,0.002745658009284251
4,9,0.010426686573201584,0.002361718946110676
4,10,0.00895252216966145,0.0020672444208573292
4,11,0.007801398057342818,0.0018389805494064457
4,12,0.006835167678668074,0.001660030321370186
4,13,0.006112419098119944,0.0015103952625903539
4,14,0.0055031478352850355,0.0013907980689123237
4,15,0.00496585676770963,0.001290036171931845
4,16,0.004506258178896541,0.0012086213189332787
4,17,0.004201945151529311,0.0011358100544604718
4,18,0.0038241984116851595,0.0010788572140510598
4,19,0.003556984764099241,0.0010265157963353984
4,20,0.003325949552540612,0.000984571563813511
4,21,0.003129664515590149,0.0009486386613553476
4,22,0.002930463881035785,0.0009183524362115065
4,23,0.0027649460134710167,0.0008932747528434178
4,24,0.0026209862406791793,0.0008727300070905429
4,25,0.0024926907695468517,0.0008563882504508439
4,26,0.0023781793255878703,0.0008440138065832392
4,27,0.0022756617163818375,0.0008353738137330608
4,28,0.0021834501644055863,0.0008303996278268733
4,29,0.0020999692451450142,0.0008292570257911404
4,30,0.002023763491772961,0.000831659492118682
4,31,0.0019535027564439303,0.0008368873398760224
4,32,0.0019143708052241624,0.0008478155962059081
4,33,0.0018430910006563563,0.0008627740889271685
4,34,0.0018098848039722047,0.000881701272172348
4,35,0.0017591780479215345,0.0009069533990675744
4,36,0.0017309180000568592,0.0009390239724212999
4,37,0.0016977098320989674,0.0009783333753376716
4,38,0.0016785739857530734,0.0010271251656027995
4,39,0.0016549126301530859,0.0010883526197132934
4,40,0.0016386056107297136,0.001164220415462125
4,41,0.001636198030907042,0.0012608073355610818
4,42,0.0016304239275841104,0.0013846839760097596
4,43,0.0016300937467087944,0.001547949252705418
4,44,0.0016351935146195551,0.0017699745964435834
4,45,0.001651829860929618,0.0020871670595353836
4,46,0.0016647381950598752,0.0025699946649874175
4,47,0.0016804150731748702,0.0033896617075462516
4,48,0.0016759037236240377,0.005081333287548138
4,49,0.0015276052101008436,0.011515158395114335
4,50,0.0005137444769682842,0.030133796420417133
5,0,0.34609140651422393,0.7630652589712305
5,1,0.23182480525163746,0.06209141376047324
5,2,0.09024613091963626,0.01978179217546681
5,3,0.05348802660894491,0.011295199623441148
5,4,0.03661386719755343,0.007645435378194269
5,5,0.027198484841607723,0.005671603075960182
5,6,0.02116382365063845,0.004455679953162398
5,7,0.017160622791034683,0.003643046414196134
5,8,0.014271667380334262,0.003069202391753867
5,9,0.012149782702571723,0.0026475245188468293
5,10,0.010448413316273738,0.002323656018187705
5,11,0.00917434586944812,0.0020723047594824982
5,12,0.008164961633629385,0.0018748043091698634
5,13,0.007288680715432134,0.0017098698906106355
5,14,0.006604857868634338,0.0015778122470820656
5,15,0.005997440780831089,0.0014665129729311912
5,16,0.005540758205748645,0.0013765507965193822
5,17,0.005068689318610165,0.0012963606064929768
5,18,0.0047635649315654624,0.001233489917308787
5,19,0.0043936888872909245,0.0011758134242457012
5,20,0.004130441154718979,0.0011298849695064242
5,21,0.0038942190231106765,0.001090540407089916
5,22,0.0036829363763180058,0.0010575567622664317
5,23,0.003494467476847528,0.001030452949488807
5,24,0.003326674900149802,0.0010084802583438148
5,25,0.0031774355157899777,0.0009912873950572265
5,26,0.003044664305258417,0.0009786309928377461
5,27,0.0029263358508114954,0.0009702688485649979
5,28,0.002820503374026063,0.0009661398808701583
5,29,0.0027458591270276477,0.0009664654579928906
5,30,0.0026465596524667756,0.0009709615407216129
5,31,0.0025679632509380715,0.000978770474747577
5,32,0.002498088938915456,0.0009934402559435879
5,33,0.002482750216533239,0.0010126923286570026
5,34,0.0023909966210990223,0.001037000190398501
5,35,0.0023680530772943282,0.0010686722254056068
5,36,0.0023433418187464735,0.001108740314543363
5,37,0.00231212664880694,0.0011575579837271983
5,38,0.0022830474589077263,0.0012180519026074406
5,39,0.002287079826567563,0.001293583430845359
5,40,0.0022799241560694326,0.0013871996359832949
5,41,0.0022812426718807955,0.0015063422564487346
5,42,0.002300797452239334,0.0016591122412270955
5,43,0.0023221908836767798,0.001860682768502221
5,44,0.002357980932853284,0.0021352442008225024
5,45,0.0024058905902809226,0.002528351984474115
5,46,0.002469655036065908,0.0031286664306866938
5,47,0.0025361282715969727,0.004152472619004608
5,48,0.0025986425644901243,0.0062797247308254865
5,49,0.002480924426470009,0.014499564817813537
5,50,0.000889059014384822,0.04036012853983953
6,0,0.30708358765074284,0.7333723271387649
6,1,0.22376674768438956,0.06522081683506532
6,2,0.09207053590273816,0.02104415595368394
6,3,0.05596759124883512,0.012091230910761515
6,4,0.038915568888479295,0.008222694116398862
6,5,0.02922790552821787,0.006123122176776365
6,6,0.02310706506897932,0.004826082931556211
6,7,0.018839144069482526,0.003957437906262437
6,8,0.015780937981282942,0.003342810591540553
6,9,0.013536707254038955,0.0028903925392232514
6,10,0.011758397146338487,0.002542520558350469
6,11,0.010342785762174223,0.002272271482005022
6,12,0.009323009773093716,0.0020595260534519806
6,13,0.008314527262125908,0.0018820581092810177
6,14,0.007571740155812216,0.001739762904226282
6,15,0.0069316551690332285,0.0016198126771939754
6,16,0.006448382956236824,0.0015228316946434325
6,17,0.005890563004847186,0.0014366375368948196
6,18,0.005554093151289246,0.001368934155864975
6,19,0.005203205712824031,0.0013069331385146502
6,20,0.0048728555261480745,0.001257834444188765
6,21,0.004614651436870541,0.0012157896938266967
6,22,0.004383537949459063,0.001180719411834086
6,23,0.004177401313090026,0.001152108960861313
6,24,0.0039940686141024025,0.001129149902988187
6,25,0.0038313382018879093,0.0011114761593226925
6,26,0.003687008350703953,0.0010988419998721696
6,27,0.0035589038872863793,0.0010910012389615687
6,28,0.00344490055963036,0.001087902785816103
6,29,0.0033429469685169882,0.001089822061819642
6,30,0.00326858557225377,0.0010964853398489041
6,31,0.0031972930754208505,0.0011069143517987868
6,32,0.0031007280299600566,0.001125279450546086
6,33,0.003072998078852445,0.001148718330482293
6,34,0.0030019938343231432,0.0011782713547828375
6,35,0.003004087116704993,0.0012161308125869887
6,36,0.0029452865402732798,0.0012638893386822624
6,37,0.0029483798228289782,0.001321827928742622
6,38,0.00292146120983815,0.0013935462594793894
6,39,0.002939589656157389,0.0014827517244207283
6,40,0.0029572804905984027,0.0015933582087947697
6,41,0.00297007701772883,0.001734103060540082
6,42,0.003017441371166257,0.0019145650512043387
6,43,0.0030739915609124292,0.0021529135676604987
6,44,0.0031521927536634258,0.00247803618192445
6,45,0.0032463770142106716,0.002944408155832218
6,46,0.0033728488720625375,0.0036585498275478064
6,47,0.00352568413948234,0.004881178341249623
6,48,0.0036909145096758332,0.007435824782332079
6,49,0.0036649545023233563,0.01743793075370451
6,50,0.0013860706528949927,0.05117831110788659
7,0,0.27444867062667194,0.7053451146992465
7,1,0.21465144453750104,0.0676171313618138
7,2,0.09263043141563664,0.022061143234420547
7,3,0.05744571831781327,0.012744881388546486
7,4,0.04054197090399096,0.008702657752351772
7,5,0.030826158089929473,0.006502062063380233
7,6,0.02450384400195267,0.0051392634584572485
7,7,0.02022925663245173,0.004224944038579041
7,8,0.01702062155931422,0.0035768476956250456
7,9,0.01472929577552516,0.0030991487750226835
7,10,0.012820296578922648,0.002731417165441664
7,11,0.011372944842400458,0.0024455239568165936
7,12,0.01026572628008545,0.0022201758268244978
7,13,0.009229470801127408,0.0020322609052132005
7,14,0.008445751947584226,0.001881493375166281
7,15,0.007741223883900727,0.0017543270475934157
7,16,0.00724939305275093,0.001651608712168603
7,17,0.006628406300012844,0.0015603827857264283
7,18,0.006341962873134351,0.0014887733987054078
7,19,0.005871639938860612,0.0014231965928820998
7,20,0.005563438907781311,0.0013715510580394235
7,21,0.005287275717628436,0.0013273705195090862
7,22,0.0050400217895023485,0.001290686210750609
7,23,0.00481963872475721,0.00126096631713364
7,24,0.004623979373875618,0.0012373559102866708
7,25,0.004450821471792614,0.0012194786531028363
7,26,0.004297900068900058,0.0012070904472249718
7,27,0.004162938393898122,0.0011999451748040471
7,28,0.004043676827296807,0.001198002668514797
7,29,0.003946286475732877,0.0012015871445171067
7,30,0.003877577108240976,0.001210477139560693
7,31,0.003770660733282077,0.001223509481269339
7,32,0.003693305913443496,0.0012454789053988908
7,33,0.0036993052539117245,0.0012730250862660441
7,34,0.00359830694716014,0.001307623950162179
7,35,0.0036018885446595754,0.0013514901807587967
7,36,0.0035919776231089036,0.0014066037947364524
7,37,0.003583929843621239,0.0014733261426980618
7,38,0.0035626070825462573,0.0015557518498997345
7,39,0.003619834892469217,0.0016580870390022553
7,40,0.003649758602169262,0.0017849658776080304
7,41,0.003690072436327463,0.0019463833279943581
7,42,0.0037750406919681975,0.0021534221168602852
7,43,0.0038698866461302577,0.0024270949430684674
7,44,0.003998030271398533,0.0028008913054263364
7,45,0.0041582878407168,0.003337969381647533
7,46,0.004369584784945336,0.004162345354146253
7,47,0.004627081531209645,0.005578408530864945
7,48,0.004942359030873749,0.00855158327472593
7,49,0.005076902705397267,0.020324711787503533
7,50,0.0020133954056780687,0.06251046219253638
8,0,0.246584342518556,0.6786601623855409
8,1,0.20505763785413478,0.06943622832575229
8,2,0.09223967885426054,0.022882299174694684
