5.693515464156612325e+02,5.691218706424571110e+02
5.695841162978307466e+02,5.694127737579634640e+02
5.698527191479438443e+02,5.697372887581116174e+02
5.701410539211285595e+02,5.700741649402855273e+02
5.704430719539944903e+02,5.704186365912522660e+02
5.707555508645883720e+02,5.707685295951694116e+02
5.710764739472293741e+02,5.711226128326188700e+02
5.714044820803995890e+02,5.714801028226864901e+02
5.717385895289341988e+02,5.718404618066874718e+02
5.720780615319499702e+02,5.722033010470019008e+02
5.724223147055724894e+02,5.725683283195619424e+02
5.727709125082724313e+02,5.729353179720271783e+02
5.731234885408395030e+02,5.733040913202567026e+02
5.734797129990079156e+02,5.736745041294532257e+02
5.738393599772542757e+02,5.740464392151988022e+02
5.742022133661804446e+02,5.744197996898876681e+02
5.745680992617532183e+02,5.747945050021171483e+02
5.749368378548351757e+02,5.751704872133182107e+02
5.753083361978128778e+02,5.755476907254940215e+02
5.756824487437377229e+02,5.759260672604466436e+02
5.760590940753597806e+02,5.763055776040346245e+02
5.764381999460670158e+02,5.766861890046419603e+02
5.768196872389543159e+02,5.770678748549705688e+02
5.772034950491635072e+02,5.774506134056307474e+02
5.775895750339171855e+02,5.778343880187169361e+02
5.779778875183214950e+02,5.782191866991736333e+02
5.783684010716302737e+02,5.786050017597904116e+02
5.787610921875846088e+02,5.789918297134746581e+02
5.791559448936149010e+02,5.793796712091934751e+02
5.795529503104369269e+02,5.797685310186715242e+02
5.799521062575215637e+02,5.801584182562858132e+02
5.803534168220413676e+02,5.805493466879859170e+02
5.807568965968650900e+02,5.809413345863933955e+02
5.811625885976189920e+02,5.813344077203827283e+02
5.815704918988182044e+02,5.817285937623041718e+02
5.819806815015354005e+02,5.821239324803509589e+02
5.823931902714211901e+02,5.825204671413780488e+02
5.828080915428245135e+02,5.829182531825198339e+02
5.832254639428656446e+02,5.833173564355029157e+02
5.836454267080848695e+02,5.837178602908859375e+02
5.840680876901872125e+02,5.841198613115399212e+02
5.844936029433157501e+02,5.845234821926604809e+02
5.849221748660266940e+02,5.849288787292915686e+02
5.853540366205802457e+02,5.853362468536199685e+02
5.857895061967577703e+02,5.857458453245669716e+02
5.862289944950731524e+02,5.861580254865141342e+02
5.866730755853873234e+02,5.865732858173605564e+02
5.871225854806639290e+02,5.869923795450025636e+02
5.875788847412744644e+02,5.874165742824595782e+02
5.880445966759598377e+02,5.878483856262124618e+02
5.885286368947640767e+02,5.882943725763204839e+02
